index,t,days,siteID,lpC,sdlpC,MLD,dMLD,N0,light,rPC,sdrPC,zeu,sdzeu,lpC_median,latitude,lpC_lb68,lpC_ub68,lpC_lb95,lpC_ub95
62,485,120,5,3.14585298123311,0.694666996834619,118.060400358836,-3.57263835751971,16.5627625,112.972791440532,0.0360206947938865,0.0885115131090677,41.8943798559577,7.60930858532755,3.14585298123311,47.5,2.45118598439849,3.84051997806773,1.75651898756387,4.53518697490235
63,493,128,5,3.4340185395842,0.401809136915488,88.725618856715,-2.81896354904537,16.5627625,137.233397416867,-0.0346180426298632,0.0719430025564839,41.1440039572456,6.78792561611594,3.4340185395842,47.5,3.03220940266871,3.83582767649969,2.63040026575322,4.23763681341518
64,501,136,5,3.1570741985453,0.483685742000256,61.6518614900609,-2.06528875154617,16.5627625,114.782700038045,0.0294505310926226,0.0686100404096125,42.1702912157778,7.19875723847432,3.1570741985453,47.5,2.67338845654504,3.64075994054556,2.18970271454479,4.12444568254581
65,509,144,5,3.39267844728627,0.486343671667563,50.4052751817472,-1.40582329173538,16.5627625,102.788227822024,-0.0207160413376568,0.0694021594242889,42.614643944552,7.80806459798622,3.39267844728627,47.5,2.90633477561871,3.87902211895383,2.41999110395114,4.3653657906214
66,517,152,5,3.22695011658502,0.504014106207588,39.158688819607,-1.28777428552508,16.5627625,151.188473444864,0.0194424193886011,0.0653659106331027,45.5517066000903,6.90688320516587,3.22695011658502,47.5,2.72293601037743,3.73096422279261,2.21892190416984,4.2349783290002
67,525,160,5,3.38248947169384,0.441702671741944,27.9121024884118,-0.815578250524204,16.5627625,133.853247927133,-0.00781603691117421,0.0687222919208453,42.4753896006947,6.86110876932903,3.38248947169384,47.5,2.9407867999519,3.82419214343578,2.49908412820995,4.26589481517773
68,533,168,5,3.31996117640444,0.510349701798144,19.4986923291452,-0.343382217584658,16.5627625,152.396164444629,-0.0130026237174106,0.0652863295012058,44.1750263752545,8.09761747675153,3.31996117640444,47.5,2.8096114746063,3.83031087820258,2.29926177280815,4.34066058000073
69,541,176,5,3.21594018666515,0.516950138369905,19.5848108070261,0.0107648091000958,16.5627625,96.1263317775479,-0.0249975610861469,0.0606849587006368,46.5244354439449,8.80128144281272,3.21594018666515,47.5,2.69899004829524,3.73289032503505,2.18203990992534,4.24984046340496
70,549,184,5,3.01595969797598,0.499331618291049,19.67092926638,0.00310612937573751,16.5627625,136.025111930114,-0.0373299165130314,0.0638823487238894,48.7154000551838,7.79870462617962,3.01595969797598,47.5,2.51662807968493,3.51529131626703,2.01729646139388,4.01462293455808
71,557,192,5,2.71732036587173,0.45810588093326,19.7570477475475,-0.0122112263608042,16.5627625,88.4510474653224,0.0252283701478716,0.050730885080164,50.5955950142282,7.48395533592867,2.71732036587173,47.5,2.25921448493847,3.17542624680499,1.80110860400521,3.63353212773825
72,565,200,5,2.9191473270547,0.409074106488023,19.6593579120438,-0.0275285841079625,16.5627625,121.581146837898,-0.0281748252993681,0.0599639794942786,53.8367908575805,6.89206499174364,2.9191473270547,47.5,2.51007322056668,3.32822143354272,2.10099911407865,3.73729554003075
73,573,208,5,2.69374872465976,0.393094632681444,19.3778598337207,-0.0351872621514583,16.5627625,102.093685540443,0.0200093895716853,0.0575297563621828,55.1324390223462,6.17522580328897,2.69374872465976,47.5,2.30065409197832,3.0868433573412,1.90755945929687,3.47993799002265
74,581,216,5,2.85382384123324,0.386799450449418,19.0963617289564,0.0176819763498168,16.5627625,127.102048594504,-0.0349239249439435,0.069165191653084,52.9446970284653,5.90153979144271,2.85382384123324,47.5,2.46702439078382,3.24062329168266,2.0802249403344,3.62742274213208
75,589,224,5,2.57443244168169,0.485281503167118,18.8148636204088,0.102272758227946,16.5627625,95.7557214175897,-0.0131919737782489,0.0774991344709002,55.6643461671478,5.40830581999727,2.57443244168169,47.5,2.08915093851457,3.05971394484881,1.60386943534745,3.54499544801593
76,597,232,5,2.4688966514557,0.544445754295321,19.8022272661163,0.18686354125815,16.5627625,97.0331360543802,0.00795330642624792,0.0786488614880153,57.0632052318261,5.76883217913256,2.4688966514557,47.5,1.92445089716038,3.01334240575102,1.38000514286506,3.55778816004634
77,605,240,5,2.53252310286568,0.519552193455043,21.5509079264271,0.218585084136921,16.5627625,77.5597399152099,-0.021809744355097,0.0691847240254461,56.8802432512911,6.32466606827224,2.53252310286568,47.5,2.01297090941064,3.05207529632072,1.49341871595559,3.57162748977577
78,613,248,5,2.35804514802492,0.406284500519017,23.2995886106044,0.28334233979315,16.5627625,74.5686127728296,0.0394828384259524,0.0655741079620196,58.4726964409159,6.10437279004795,2.35804514802492,47.5,1.9517606475059,2.76432964854394,1.54547614698689,3.17061414906295
79,621,256,5,2.67390785543253,0.400471413149355,25.0482692854024,0.369685344670867,16.5627625,99.293141516112,0.028479067189924,0.0759453084475383,56.000372101069,6.28108841484177,2.67390785543253,47.5,2.27343644228317,3.07437926858189,1.87296502913382,3.47485068173124
80,629,264,5,2.90174039295191,0.520109928845681,28.3511240814627,0.456028349721396,16.5627625,100.366881119097,-0.0296305944566961,0.0758270823584975,53.0957007876043,4.96806490604846,2.90174039295191,47.5,2.38163046410623,3.42185032179759,1.86152053526055,3.94196025064327
81,637,272,5,2.66469563729835,0.408870439065095,32.1720368827052,0.477614099777275,16.5627625,85.2673867845354,-0.0202131165502639,0.0695924522574649,51.4457629412086,5.117598630391,2.66469563729835,47.5,2.25582519823326,3.07356607636344,1.84695475916816,3.48243651542854
82,645,280,5,2.50299070489624,0.487427008877324,35.9929496787159,0.488178269897629,16.5627625,71.1415107785114,-0.00235392185527519,0.0772131294881444,52.0727366558714,5.76537058418998,2.50299070489624,47.5,2.01556369601892,2.99041771377356,1.52813668714159,3.47784472265089
83,653,288,5,2.48415933005404,0.471042042754409,39.8138624761173,0.498742445724567,16.5627625,47.9999529666445,-0.00141177985460206,0.092672470725331,52.347442016867,5.76341737658267,2.48415933005404,47.5,2.01311728729963,2.95520137280845,1.54207524454522,3.42624341556286
84,661,296,5,2.47286509121722,0.612029310403356,43.8883153602483,0.509306619309437,16.5627625,52.0684461172258,0.0176342001818188,0.107156739027296,53.0633531751572,4.81221353006233,2.47286509121722,47.5,1.86083578081386,3.08489440162058,1.24880647041051,3.69692371202393
85,669,304,5,2.61393869267177,0.654606900580516,47.9627683761055,0.510380437270625,16.5627625,42.1012261942921,-0.0419986838522451,0.11639732019879,54.8405408395336,4.01704584597039,2.61393869267177,47.5,1.95933179209125,3.26854559325229,1.30472489151074,3.9231524938328
86,677,312,5,2.27794922185381,0.820826577480073,52.0372213395438,0.518970972268533,16.5627625,40.5539447259071,-0.0895924191776964,0.13250207753272,54.4113855411283,4.2250226547719,2.27794922185381,47.5,1.45712264437374,3.09877579933388,0.636296066893664,3.91960237681396
87,685,320,5,1.56120986843225,0.958200331026363,56.1374458547433,0.527561512291438,16.5627625,36.7863126232258,-0.0021265157471542,0.127048724215319,53.7463778297111,4.61570354581146,1.56120986843225,47.5,0.603009537405887,2.51941019945861,-0.355190793620476,3.47761053048498
88,693,328,5,1.57763548611769,0.937891803356691,60.4180717105503,0.535078233870929,16.5627625,34.1679265427152,0.0461415547548286,0.16615477499746,53.5304952547272,5.38744481394715,1.57763548611769,47.5,0.639743682760999,2.51552728947438,-0.298148120595692,3.45341909283107
89,701,336,5,1.88342774734642,1.01754463538219,64.6986976345383,0.834933828327258,16.5627625,27.4571777585344,0.0101139149885304,0.153699314104594,60.0773080524344,5.0406971149074,1.88342774734642,47.5,0.86588311196423,2.90097238272861,-0.15166152341796,3.9185170181108
90,709,344,5,1.74739716972509,0.985905481523076,68.9793234676456,1.63454875896649,16.5627625,28.9684468294799,-0.00469193289619479,0.166326865973923,60.600500982525,8.10770061463611,1.74739716972509,47.5,0.761491688202014,2.73330265124817,-0.224413793321062,3.71920813277124
91,717,352,5,1.70658640090968,1.13792428988584,80.4564835904045,4.47767360019406,16.5627625,26.2127833667178,0.0631162275949208,0.166068044908492,61.8520202164461,6.55537808758649,1.70658640090968,47.5,0.56866211102384,2.84451069079552,-0.569262178862,3.98243498068136
92,725,360,5,2.16580557161672,0.99800636615679,103.927867849734,3.99945859507911,16.5627625,21.7090689839772,-0.0166596663664509,0.156121805113205,61.321355742017,5.45034909846069,2.16580557161672,47.5,1.16779920545993,3.16381193777351,0.16979283930314,4.1618183039303
93,732,1,5,2.05570577068348,0.973619283587062,167.379037119482,2.72836741403105,16.5627625,17.0751869321229,0.00157104718857934,0.158427752693203,62.0806986156021,5.21196284177871,2.05570577068348,47.5,1.08208648709642,3.02932505427054,0.108467203509356,4.0029443378576
94,739,8,5,2.05570577068348,0.973619283587062,167.379037119482,-0.512770648173709,16.5627625,16.65890155259,0.00157104718857934,0.158427752693203,62.0806986156021,5.21196284177871,2.05570577068348,47.5,1.08208648709642,3.02932505427054,0.108467203509356,4.0029443378576
95,747,16,5,2.1066899058538,0.872887299073773,160.344233033658,-0.732424461838833,16.5627625,33.1411879802313,-0.0197505393115622,0.137720802060991,62.67897516252,4.28544837993603,2.1066899058538,47.5,1.23380260678003,2.97957720492757,0.360915307706254,3.85246450400135
96,755,24,5,1.86813803876001,0.860912546534384,155.072541563313,-0.658961449602125,16.5627625,35.5325389670204,-0.0514081555940952,0.171282507347352,58.5423113976921,4.92834949355599,1.86813803876001,47.5,1.00722549222563,2.72905058529439,0.146312945691242,3.58996313182878
97,763,32,5,1.45687279400725,1.11940716893984,149.80085003535,-0.862480302864209,16.5627625,35.2155278970955,0.0947153338781882,0.16446845688184,59.4534993500516,6.41046892043637,1.45687279400725,47.5,0.33746562506741,2.57627996294709,-0.78194154387243,3.69568713188693
98,771,40,5,2.21459546503275,0.894597791991256,144.529158243207,-1.67655571256246,16.5627625,44.41484729667,0.0377042751938554,0.120421155294682,59.0329782228673,5.39643866084154,2.21459546503275,47.5,1.31999767304149,3.10919325702401,0.425399881050238,4.00379104901526
99,779,48,5,2.5162296665836,0.608755143901932,134.373014294572,-2.49063111278197,16.5627625,51.2601500842885,-0.0276415504704695,0.105117629585262,59.6786888452046,3.17264946382876,2.5162296665836,47.5,1.90747452268167,3.12498481048553,1.29871937877974,3.73373995438746
100,787,56,5,2.29509726281983,0.6801544729195,109.563512933851,-3.1011876800077,16.5627625,52.0211118808397,0.015330753589964,0.121798048950086,57.7675035407152,3.97620202254559,2.29509726281983,47.5,1.61494278990033,2.97525173573933,0.93478831698083,3.65540620865883
101,795,64,5,2.41774329153955,0.759157055036793,84.7540115364396,-1.67280637594149,16.5627625,64.0207637771483,0.0113070157517444,0.11658763761454,57.936742366023,5.26795009305582,2.41774329153955,47.5,1.65858623650276,3.17690034657634,0.899429181465964,3.93605740161314
102,803,72,5,2.5081994175535,0.67421368566373,59.9445099743872,0.231702032682521,16.5627625,66.145299857366,0.0484857582654038,0.106452344814154,49.5019136210619,6.49314528536471,2.5081994175535,47.5,1.83398573188977,3.18241310321723,1.15977204622604,3.85662678888096
103,811,80,5,2.89608548367673,0.596493012612383,69.4161599112553,2.13621045028862,16.5627625,76.4828214322586,0.00574381366129396,0.0905580011573007,44.7582309176859,7.98072955355218,2.89608548367673,47.5,2.29959247106435,3.49257849628911,1.70309945845196,4.0890715089015
104,819,88,5,2.94203599296707,0.575867875476163,90.3148603208201,2.61233754911495,16.5627625,79.75839422972,0.0259349187920444,0.0905217576603402,41.966154384481,8.68277338359274,2.94203599296707,47.5,2.36616811749091,3.51790386844323,1.79030024201474,4.0937717439194
105,827,96,5,3.14951534330343,0.585271988041893,111.213560781314,1.35888554170037,16.5627625,96.941408657505,-0.0233249743158127,0.0894687919318015,42.7894634942053,8.39648558723647,3.14951534330343,47.5,2.56424335526154,3.73478733134532,1.97897136721964,4.32005931938722
106,835,104,5,2.96291554877694,0.647902623760695,132.112261090014,-0.0736310434410417,16.5627625,99.6369690296199,0.00697035803413232,0.0873976746789589,49.2601915091943,7.31507114555564,2.96291554877694,47.5,2.31501292501625,3.61081817253763,1.66711030125555,4.25872079629833
107,843,112,5,3.01867841305,0.454396266140678,122.928113321629,-1.50614761941549,16.5627625,118.717978141293,-0.063629336524727,0.111673597311882,52.9876784595521,5.2570539117564,3.01867841305,47.5,2.56428214690932,3.47307467919068,2.10988588076864,3.92747094533136
108,851,120,5,2.50964372085218,0.825209858461609,109.446415738729,-1.67130527879283,16.5627625,95.0786425146661,0.0743735218172476,0.122196765818889,52.789233671328,5.69687212424345,2.50964372085218,47.5,1.68443386239057,3.33485357931379,0.859224003928962,4.1600634377754
109,859,128,5,3.10463189539016,0.471491488456502,95.9647182240423,-1.56004999247968,16.5627625,108.971007006893,0.0597093115365914,0.0640986161221927,44.7702043947251,6.16414994502767,3.10463189539016,47.5,2.63314040693366,3.57612338384666,2.16164891847716,4.04761487230316
110,867,136,5,3.58230638768288,0.406801885537043,82.8167866306011,-1.44879469918502,16.5627625,104.085034971278,-0.0234691917744799,0.0760429187592523,40.224824058712,5.93599677684266,3.58230638768288,47.5,3.17550450214584,3.98910827321992,2.76870261660879,4.39591015875697
111,875,144,5,3.39455285348705,0.5307458425716,72.0052159192168,-1.35144632673996,16.5627625,111.999924937061,0.012268564074786,0.0719789583934363,34.917295370599,7.75390156949618,3.39455285348705,47.5,2.86380701091545,3.92529869605865,2.33306116834385,4.45604453863025
112,883,152,5,3.49270136608533,0.461586563077863,61.1936454436019,-1.31881763535863,16.5627625,129.284711306826,-0.0399278156189965,0.071257361524768,37.6688072820178,7.33707822985553,3.49270136608533,47.5,3.03111480300747,3.95428792916319,2.5695282399296,4.41587449224106
113,891,160,5,3.17327884113337,0.412968872951961,50.382074788842,-1.18830287963566,16.5627625,124.950078583545,0.0160903899391271,0.0581540504797505,45.4177548350894,6.1119591090831,3.17327884113337,47.5,2.76030996818141,3.58624771408533,2.34734109522945,3.99921658703729
114,899,168,5,3.30200196064638,0.402354105462825,40.3535926706096,-1.05778812111942,16.5627625,139.790610873476,0.00726074485789733,0.0529165762383149,46.2542075400556,5.49369307007759,3.30200196064638,47.5,2.89964785518355,3.70435606610921,2.49729374972073,4.10671017157203
115,907,176,5,3.36008791950956,0.354326976882731,32.674376332346,-0.959902047402467,16.5627625,126.408329167189,0.0115737158675849,0.0488051677523103,45.050781339308,6.09234085158881,3.36008791950956,47.5,3.00576094262683,3.71441489639229,2.6514339657441,4.06874187327502
116,915,184,5,3.45267764645025,0.382979143756997,24.995159881976,-0.759598327684733,16.5627625,117.501494992258,-0.0281761313391752,0.053011497610601,45.9904806791085,6.75604828518851,3.45267764645025,47.5,3.06969850269325,3.83565679020725,2.68671935893626,4.21863593396424
117,923,192,5,3.22726859573683,0.363790108548413,17.3159435329504,-0.358990881128792,16.5627625,95.1767038043809,-0.01007903727955,0.0483459784487262,47.3506490739522,6.4440442308277,3.22726859573683,47.5,2.86347848718842,3.59105870428524,2.49968837864,3.95484881283366
118,931,200,5,3.14663629750044,0.335062077841497,14.4440164679124,0.0416165607653709,16.5627625,92.4167074266261,-0.0144818744756594,0.0475963085717249,48.394330129061,6.0647200161449,3.14663629750044,47.5,2.81157421965894,3.48169837534194,2.47651214181745,3.81676045318343
119,939,208,5,3.03078130169516,0.353099412475307,16.379378734885,0.241920281904575,16.5627625,80.5016394367774,-0.0199717739080349,0.0547232940925381,50.1478752387237,6.27493433930174,3.03078130169516,47.5,2.67768188921985,3.38388071417047,2.32458247674455,3.73698012664577
120,947,216,5,2.87100711043089,0.359178345649242,18.3147409913193,0.356222348702658,16.5627625,120.509410021427,-0.0150413080703977,0.0542329066859194,50.5992636475634,5.52610982161535,2.87100711043089,47.5,2.51182876478165,3.23018545608013,2.15265041913241,3.58936380172937
121,955,224,5,2.7506766458677,0.369933574415167,20.2501032336222,0.539105656463308,16.5627625,115.344790282728,-0.00318558962584402,0.0526315753040921,51.7966046347225,5.63343623910891,2.7506766458677,47.5,2.38074307145253,3.12061022028287,2.01080949703737,3.49054379469803
122,963,232,5,2.72519192886095,0.375913107803233,24.9287151037488,0.721988966134554,16.5627625,91.3940715362216,-0.0329543925262686,0.0607572352129858,54.3485383812592,6.0054784833268,2.72519192886095,47.5,2.34927882105772,3.10110503666418,1.97336571325448,3.47701814446742
123,971,240,5,2.46155678865081,0.417757677602915,31.2532767464387,0.790570205855704,16.5627625,98.8213611599092,-0.0175460553869941,0.0650020180421858,54.5742692693742,6.8048437730925,2.46155678865081,47.5,2.04379911104789,2.87931446625372,1.62604143344498,3.29707214385664
124,979,248,5,2.32118834555486,0.420519982207671,37.5778384208515,0.871415977938867,16.5627625,84.7623568587314,-0.0165042551876243,0.0701669433717266,57.1933036484327,6.6249324529633,2.32118834555486,47.5,1.90066836334719,2.74170832776253,1.48014838113952,3.1622283099702
125,987,256,5,2.18915430405386,0.463432417875274,43.9024000442857,0.979210338203446,16.5627625,81.7063438942567,0.00726498242163507,0.0861132814679467,56.379778229959,6.32841119313797,2.18915430405386,47.5,1.72572188617859,2.65258672192913,1.26228946830331,3.11601913980441
126,995,264,5,2.24727416342694,0.58336740990921,52.1672602169715,1.08700470146345,16.5627625,76.1850269700213,0.0411333416712332,0.093605330449688,57.9605523524688,6.57816198520026,2.24727416342694,47.5,1.66390675351773,2.83064157333615,1.08053934360852,3.41400898324536
127,1003,272,5,2.5763408967968,0.534636376399727,61.0788865377342,1.11395329393446,16.5627625,64.9692173794196,-0.0278299665233394,0.0959794379239909,54.6960035228075,5.86102864852247,2.5763408967968,47.5,2.04170452039707,3.11097727319653,1.50706814399735,3.64561364959625
128,1011,280,5,2.35370116461009,0.569587639957702,69.9905128794084,1.1811984987964,16.5627625,56.8122153319779,0.0294962702819804,0.0841187546846855,51.3941262808116,5.42205001867253,2.35370116461009,47.5,1.78411352465239,2.92328880456779,1.21452588469469,3.49287644452549
129,1019,288,5,2.58967132686593,0.479569878726472,78.9021392713985,1.24844370256626,16.5627625,68.1376963516277,0.0210013618774167,0.0905892909909145,50.8542461736009,4.56441935933205,2.58967132686593,47.5,2.11010144813946,3.0692412055924,1.63053156941299,3.54881108431887
130,1027,296,5,2.75768222188526,0.582567003730589,89.4276505088478,1.31568890663902,16.5627625,47.3383641157284,-0.0140861148438425,0.106909846763879,52.3170807078486,4.59042009870401,2.75768222188526,47.5,2.17511521815467,3.34024922561585,1.59254821442408,3.92281622934644
131,1035,304,5,2.64499330313453,0.671306006894176,99.9531617409987,1.35620150415984,16.5627625,40.6190523410547,-0.0439163412624474,0.119131152288314,51.6543402777451,4.9960666182667,2.64499330313453,47.5,1.97368729624035,3.31629931002871,1.30238128934618,3.98760531692288
132,1043,312,5,2.29366257303495,0.81078418762578,110.478673030735,1.68030229276393,16.5627625,39.9249139449033,-0.0215739342220517,0.122845109191762,51.3640141460636,6.18489362112124,2.29366257303495,47.5,1.48287838540917,3.10444676066073,0.67209419778339,3.91523094828651
133,1051,320,5,2.12107109925853,0.900056455742345,121.976486608684,2.00440308766229,16.5627625,43.0061449665815,0.0166974500840154,0.128232470240661,54.3317278733853,5.08362185125195,2.12107109925853,47.5,1.22101464351619,3.02112755500087,0.32095818777384,3.92118401074322
134,1059,328,5,2.23620177405043,0.950152947389932,140.280416767333,2.28799129293892,16.5627625,29.3380275374494,0.0133427726088246,0.143321331144157,53.4799671294421,4.89258781827664,2.23620177405043,47.5,1.2860488266605,3.18635472144036,0.335895879270566,4.13650766883029
135,1067,336,5,2.38355200856842,0.940111252156647,158.58434713463,1.89181076708767,16.5627625,30.7224604632897,-0.0750162972840951,0.167996352305857,56.3377093397579,4.50902802141387,2.38355200856842,47.5,1.44344075641177,3.32366326072507,0.503329504255126,4.26377451288171
136,1075,344,5,1.92723197114198,1.11584049316836,176.888277639218,0.835329380970875,16.5627625,31.274936423432,-0.00120680220501981,0.196383852488711,58.580979237713,4.8842248849487,1.92723197114198,47.5,0.81139147797362,3.04307246431034,-0.30444901519474,4.1589129574787
137,1083,352,5,1.82188822247973,1.19560871309951,185.683875177437,2.55749401058404,16.5627625,19.8724860484456,-0.0898478490723943,0.21726074847295,59.8952753037426,5.40240136762755,1.82188822247973,47.5,0.62627950938022,3.01749693557924,-0.56932920371929,4.21310564867875
138,1091,360,5,1.06424148452564,1.3856537843086,178.632252277931,2.19101077982492,16.5627625,23.4249498812192,0.0437050728009496,0.193432803669082,64.4414242925943,5.75886444159591,1.06424148452564,47.5,-0.32141229978296,2.44989526883424,-1.70706608409156,3.83554905314284
139,1097,1,5,2.0777721288104,0.893861175867286,223.359163489409,3.83650517952758,16.5627625,26.3191871833473,0.00133915417384322,0.151577909772333,63.9593805031041,5.16415384689512,2.0777721288104,47.5,1.18391095294311,2.97163330467769,0.290049777075828,3.86549448054497
140,1104,8,5,2.0777721288104,0.893861175867286,223.359163489409,1.49625364039229,16.5627625,39.2183778522185,0.00133915417384322,0.151577909772333,63.9593805031041,5.16415384689512,2.0777721288104,47.5,1.18391095294311,2.97163330467769,0.290049777075828,3.86549448054497
141,1112,16,5,2.20126090258849,0.816193521125722,255.799406182767,1.64083050121867,16.5627625,34.6016271596649,0.0329472232205456,0.142703316369394,62.0423002203099,4.90128514433631,2.20126090258849,47.5,1.38506738146277,3.01745442371421,0.568873860337046,3.83364794483993
142,1120,24,5,2.39833721906028,0.964713100686124,259.269250858824,0.433730597255958,16.5627625,34.1662372301265,-0.0329822376974591,0.130749357171594,61.6867268096082,4.81847004024542,2.39833721906028,47.5,1.43362411837416,3.3630503197464,0.468911017688032,4.32776342043253
143,1128,32,5,2.1344793174806,1.04614178441549,262.739095518657,0.259236131592,16.5627625,48.0687528213595,-0.0298273003095826,0.148386053275586,61.3041323464453,5.19763207313187,2.1344793174806,47.5,1.08833753306511,3.18062110189609,0.0421957486496196,4.22676288631158
144,1136,40,5,1.89586091500395,1.09813623679192,266.20894051691,-0.438741669781791,16.5627625,37.8215900440579,-0.0230082554563908,0.185653502523985,63.3810697292626,5.52188025959912,1.89586091500395,47.5,0.79772467821203,2.99399715179587,-0.30041155857989,4.09213338858779
145,1144,48,5,1.71179487135282,1.03730992735454,265.490918017032,-1.13671949306296,16.5627625,45.6603072571815,0.0500541555218916,0.150295335544242,62.321478042868,4.34302016264006,1.71179487135282,47.5,0.67448494399828,2.74910479870736,-0.36282498335626,3.7864147260619
146,1152,56,5,2.11222811552795,0.73553185379806,252.209295443894,-1.66020284223617,16.5627625,54.7335266712253,0.0160304449914108,0.119373991329589,56.944114631713,4.01910008941912,2.11222811552795,47.5,1.37669626172989,2.84775996932601,0.64116440793183,3.58329182312407
147,1160,64,5,2.24047167545923,0.729414255856175,238.927672683399,-2.33344205508358,16.5627625,61.6854697971018,0.0183716660421506,0.116892465005385,61.4124495431456,4.7512130487974,2.24047167545923,47.5,1.51105741960306,2.96988593131541,0.78164316374688,3.69930018717158
148,1168,72,5,2.38744500379644,0.630731835197511,225.646049803364,-3.23109434868454,16.5627625,54.3488802819345,-0.0357151120612579,0.119361313368449,61.1446598096033,3.77800272590749,2.38744500379644,47.5,1.75671316859893,3.01817683899395,1.12598133340142,3.64890867419146
149,1176,80,5,2.10172410730638,0.714685517682662,196.206686121888,-4.12874662551067,16.5627625,76.3514647761356,0.0187599892365702,0.127334697017181,59.6689528977545,4.02442222093197,2.10172410730638,47.5,1.38703858962372,2.81640962498904,0.672353071941056,3.5310951426717
150,1184,88,5,2.25180402119895,0.76852471514874,161.38140831497,-4.35315970947207,16.5627625,89.1577413304739,0.00705085592875977,0.123714149649163,54.2180151862905,4.44225082692006,2.25180402119895,47.5,1.48327930605021,3.02032873634769,0.71475459090147,3.78885345149643
151,1192,96,5,2.30821086862901,0.692116817568121,126.556130791108,-3.571868232846,16.5627625,97.3279624398504,-0.0482496392706895,0.134244188955132,55.9911679778503,4.88166358012719,2.30821086862901,47.5,1.61609405106089,3.00032768619713,0.923977233492768,3.69244450376525
152,1200,104,5,1.9222137544635,0.840767432729684,91.7308530945583,-2.6789636888355,16.5627625,112.632153754422,0.187744601355756,0.128240833722161,48.4414163640477,6.70139521860892,1.9222137544635,47.5,1.08144632173382,2.76298118719318,0.240678889004132,3.60374861992287
153,1208,112,5,3.42417056530954,0.559653470692937,75.656570726666,-1.78605914987901,16.5627625,122.969293595656,-0.0649935194492714,0.0944031107292955,31.7489471452107,6.87984672626062,3.42417056530954,47.5,2.8645170946166,3.98382403600248,2.30486362392367,4.54347750669541
154,1216,120,5,2.90422240971538,0.616306074736828,62.2610022590559,-1.62317017958188,16.5627625,62.55742768869,0.0398992966228029,0.102440487366281,45.3336857071192,6.65024857931544,2.90422240971538,47.5,2.28791633497855,3.52052848445221,1.67161026024172,4.13683455918904
155,1224,128,5,3.2234167826978,0.61687598546447,48.8654334974621,-1.21296299919141,16.5627625,97.613865943915,0.0265572895626044,0.080620309651258,40.399379970796,8.37503637522422,3.2234167826978,47.5,2.60654079723333,3.84029276816227,1.98966481176886,4.45716875362674
156,1232,136,5,3.43587509919863,0.460462022102513,36.7004864167009,-0.802755807742337,16.5627625,101.096823816197,0.0259090346300331,0.0636599767237934,44.0231839953201,6.63035646552155,3.43587509919863,47.5,2.97541307709612,3.89633712130114,2.5149510549936,4.35679914340366
157,1240,144,5,3.64314737623889,0.424945213280731,33.149890278462,-0.443824516434087,16.5627625,110.567538544555,0.029276200411903,0.0671973760035306,42.4746804275782,7.04406662623343,3.64314737623889,47.5,3.21820216295816,4.06809258951962,2.79325694967743,4.49303780280035
158,1248,152,5,3.87735697953412,0.403260563470788,29.599294111646,-0.421753184918521,16.5627625,122.375841021251,-0.0165581581704181,0.0594725647043263,37.6220968406734,6.27728890491591,3.87735697953412,47.5,3.47409641606333,4.28061754300491,3.07083585259254,4.6838781064757
159,1256,160,5,3.74489171417078,0.46570692985294,26.0486980222828,-0.333467854786392,16.5627625,108.69912670353,-0.0445640068737917,0.0575187894467547,38.7584988419549,6.29945100409254,3.74489171417078,47.5,3.27918478431784,4.21059864402372,2.8134778544649,4.67630557387666
160,1264,168,5,3.38837965918044,0.379600484829312,23.0278138404175,-0.245182525724929,16.5627625,141.515400104652,0.00611262024779491,0.0528331650047734,41.5839979759192,5.26883881362324,3.38837965918044,47.5,3.00877917435113,3.76798014400975,2.62917868952182,4.14758062883906
161,1272,176,5,3.4372806211628,0.35594696818797,21.5960655967726,-0.178968528305283,16.5627625,120.833208377847,-0.0015046192617883,0.0505202279451335,39.4536421020829,5.60666705361514,3.4372806211628,47.5,3.08133365297483,3.79322758935077,2.72538668478686,4.14917455753874
162,1280,184,5,3.42524366706849,0.341359472069802,20.1643174048845,-0.144526868819567,16.5627625,129.428290469694,-0.0179032943352349,0.0577004037476811,42.2773592762157,5.25256195516006,3.42524366706849,47.5,3.08388419499869,3.76660313913829,2.74252472292889,4.10796261120809
163,1288,192,5,3.28201731238662,0.446535090572253,18.7325691610907,-0.0756435537217541,16.5627625,155.143238952843,-0.0156753604062674,0.0521727136923723,41.8968572277165,5.67590050799003,3.28201731238662,47.5,2.83548222181437,3.72855240295887,2.38894713124211,4.17508749353113
164,1296,200,5,3.15661442913648,0.377110602727924,18.127420745103,-0.00676023604520844,16.5627625,124.656279233009,-0.0335300197867262,0.0565910463020386,45.1213464289908,5.34237930474715,3.15661442913648,47.5,2.77950382640856,3.5337250318644,2.40239322368063,3.91083563459233
165,1304,208,5,2.88837427084266,0.463577018509346,18.3488721155624,0.0276814226626792,16.5627625,118.149549725965,-0.00661257401407312,0.0593137652011618,46.8618765381646,4.9309099250188,2.88837427084266,47.5,2.42479725233331,3.35195128935201,1.96122023382397,3.81552830786135
166,1312,216,5,2.83547367873008,0.393943368839865,18.5703234960057,0.05585996753605,16.5627625,120.517285420328,-0.00184498589475321,0.0587566163195039,47.7832309784166,5.16756943648131,2.83547367873008,47.5,2.44153030989022,3.22941704756995,2.04758694105035,3.62336041640981
