index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD,N0
220,1741,280,2002,45,-25,50,-15,8,2.38554802766858,0.501228940882421,38.4421681473985,14.161156875
221,1749,288,2002,45,-25,50,-15,8,2.37571890959826,0.768756517510534,43.7618483385279,14.161156875
222,1757,296,2002,45,-25,50,-15,8,2.25692497866241,0.70913639594916,53.2883028313517,14.161156875
223,1765,304,2002,45,-25,50,-15,8,2.54241931478964,0.728313084270067,62.8147573531833,14.161156875
224,1773,312,2002,45,-25,50,-15,8,2.10619173292587,0.788267156123018,72.3412118165692,14.161156875
225,1781,320,2002,45,-25,50,-15,8,2.49843178316414,0.704044860327232,83.9831114961705,14.161156875
226,1789,328,2002,45,-25,50,-15,8,2.06430725858237,1.1420247121269,110.433126919799,14.161156875
227,1797,336,2002,45,-25,50,-15,8,1.68716304690041,1.203724975769,136.883142619199,14.161156875
228,1805,344,2002,45,-25,50,-15,8,1.76527135622672,0.935133547881911,163.333158311116,14.161156875
229,1813,352,2002,45,-25,50,-15,8,1.59197097373541,1.03333073504834,184.621032059789,14.161156875
230,1821,360,2002,45,-25,50,-15,8,1.48182447958438,1.46115858371932,197.305336333778,14.161156875
1,1,1,1998,50,-25,55,-15,9,NaN,0.9810989906858,314.267880979645,15.5091884375
2,8,8,1998,50,-25,55,-15,9,NaN,0.9810989906858,314.267880979645,15.5091884375
3,16,16,1998,50,-25,55,-15,9,NaN,1.33905187889773,354.425078717869,15.5091884375
4,24,24,1998,50,-25,55,-15,9,1.69546938998783,1.43004247823933,344.354876213605,15.5091884375
5,32,32,1998,50,-25,55,-15,9,1.12405798360736,1.4778080183593,334.284673700202,15.5091884375
6,40,40,1998,50,-25,55,-15,9,1.54654319245979,1.26977507768615,324.214471148519,15.5091884375
7,48,48,1998,50,-25,55,-15,9,1.86279041496131,1.2775313150085,316.01115861959,15.5091884375
8,56,56,1998,50,-25,55,-15,9,1.99848458830981,1.06067803011651,313.408516342508,15.5091884375
9,64,64,1998,50,-25,55,-15,9,2.40810055786453,0.902019900450943,310.805873488454,15.5091884375
10,72,72,1998,50,-25,55,-15,9,2.15972023028542,1.07173961826236,308.203230972423,15.5091884375
11,80,80,1998,50,-25,55,-15,9,1.23017522803419,1.39271282465923,295.397379255693,15.5091884375
12,88,88,1998,50,-25,55,-15,9,1.90528800215359,0.962548296626145,279.190457412668,15.5091884375
13,96,96,1998,50,-25,55,-15,9,2.27690329265601,0.89246747767504,262.983535636267,15.5091884375
14,104,104,1998,50,-25,55,-15,9,2.75994833781226,0.649938112138229,246.776613825163,15.5091884375
15,112,112,1998,50,-25,55,-15,9,2.62257689002673,0.676577165187517,194.617720780108,15.5091884375
16,120,120,1998,50,-25,55,-15,9,2.60052817214562,0.6284227914093,137.322831548651,15.5091884375
17,128,128,1998,50,-25,55,-15,9,2.48501869418592,0.664968993642593,80.0279424225621,15.5091884375
18,136,136,1998,50,-25,55,-15,9,2.80162322510783,0.599180001232273,29.5723797320492,15.5091884375
19,144,144,1998,50,-25,55,-15,9,3.62999764955599,0.591325947536814,26.9921024464071,15.5091884375
20,152,152,1998,50,-25,55,-15,9,3.65170535492117,0.548700679151808,24.4118251429664,15.5091884375
21,160,160,1998,50,-25,55,-15,9,3.59931112774324,0.631924503764414,21.8315477932991,15.5091884375
22,168,168,1998,50,-25,55,-15,9,3.45705540179425,0.600391347340127,19.6652950859898,15.5091884375
23,176,176,1998,50,-25,55,-15,9,3.60405753059437,0.48623554745064,18.7411160871056,15.5091884375
24,184,184,1998,50,-25,55,-15,9,3.49849013149152,0.454420184904796,17.8169371191992,15.5091884375
25,192,192,1998,50,-25,55,-15,9,3.63419901990389,0.40756331501817,16.8927581734128,15.5091884375
26,200,200,1998,50,-25,55,-15,9,3.48954750540198,0.405329361847312,16.4809285461158,15.5091884375
27,208,208,1998,50,-25,55,-15,9,3.5679802359136,0.422340755470752,16.5814482577808,15.5091884375
28,216,216,1998,50,-25,55,-15,9,3.38573069976846,0.417471100040807,16.6819679592799,15.5091884375
29,224,224,1998,50,-25,55,-15,9,3.48725210527307,0.421514907145677,16.7824876524343,15.5091884375
30,232,232,1998,50,-25,55,-15,9,3.49462135949999,0.486914028455152,17.1965237243639,15.5091884375
31,240,240,1998,50,-25,55,-15,9,3.16270115722285,0.513595156480273,17.7986696014968,15.5091884375
32,248,248,1998,50,-25,55,-15,9,2.96691078226961,0.483896143573229,18.4008155056835,15.5091884375
33,256,256,1998,50,-25,55,-15,9,2.68610658225286,0.505928729596421,19.002961368329,15.5091884375
34,264,264,1998,50,-25,55,-15,9,2.66635715292548,0.512753700531302,24.0508681681753,15.5091884375
35,272,272,1998,50,-25,55,-15,9,2.8693930912251,0.528310619670483,30.5806953248879,15.5091884375
36,280,280,1998,50,-25,55,-15,9,2.68144811695159,0.510372642657817,37.1105224434369,15.5091884375
37,288,288,1998,50,-25,55,-15,9,2.89386335621596,0.480357701260984,43.6403496139248,15.5091884375
38,296,296,1998,50,-25,55,-15,9,2.60802981465862,0.706779045506224,47.0505953770545,15.5091884375
39,304,304,1998,50,-25,55,-15,9,2.56196314169016,0.726902785297218,50.4608411044214,15.5091884375
40,312,312,1998,50,-25,55,-15,9,2.46119862611283,0.66026663637224,53.8710868360269,15.5091884375
41,320,320,1998,50,-25,55,-15,9,2.54538990834983,0.637287527805297,60.8994442926512,15.5091884375
42,328,328,1998,50,-25,55,-15,9,NaN,1.11981024720667,93.2545843109823,15.5091884375
43,336,336,1998,50,-25,55,-15,9,NaN,0.866080633444041,125.609724117452,15.5091884375
44,344,344,1998,50,-25,55,-15,9,NaN,0.91581157677884,157.964864216779,15.5091884375
45,352,352,1998,50,-25,55,-15,9,NaN,1.04500147745419,195.363957831397,15.5091884375
46,360,360,1998,50,-25,55,-15,9,NaN,0.738334450290223,241.169642618498,15.5091884375
47,366,1,1999,50,-25,55,-15,9,NaN,0.795432406717234,272.56540520986,15.5091884375
48,373,8,1999,50,-25,55,-15,9,NaN,0.795432406717234,272.56540520986,15.5091884375
49,381,16,1999,50,-25,55,-15,9,NaN,1.04387633389062,262.377621876665,15.5091884375
50,389,24,1999,50,-25,55,-15,9,1.91938268558939,0.881859759804498,240.468281696902,15.5091884375
51,397,32,1999,50,-25,55,-15,9,2.20663038354717,1.02679372590283,218.558941609463,15.5091884375
52,405,40,1999,50,-25,55,-15,9,1.21792612315864,1.25924901200099,196.649601424999,15.5091884375
53,413,48,1999,50,-25,55,-15,9,1.6462984243042,0.964363000604787,186.105823784802,15.5091884375
54,421,56,1999,50,-25,55,-15,9,2.33020283600602,0.833326821800185,209.658734185431,15.5091884375
55,429,64,1999,50,-25,55,-15,9,2.56065067730119,0.6387085377396,233.211644091209,15.5091884375
56,437,72,1999,50,-25,55,-15,9,2.25010086312487,0.906639554601163,256.764554515415,15.5091884375
57,445,80,1999,50,-25,55,-15,9,2.15012610630797,0.755597145123586,254.288916162716,15.5091884375
58,453,88,1999,50,-25,55,-15,9,2.46080550474323,0.78424928249844,243.137095756001,15.5091884375
59,461,96,1999,50,-25,55,-15,9,2.03632800420171,0.766658415801409,231.985274456475,15.5091884375
60,469,104,1999,50,-25,55,-15,9,2.4798466649629,0.856052726769575,220.83345391406,15.5091884375
61,477,112,1999,50,-25,55,-15,9,2.63176896131803,0.680818927423339,181.097565456298,15.5091884375
62,485,120,1999,50,-25,55,-15,9,2.84022952434967,0.586698593543473,137.278238954445,15.5091884375
63,493,128,1999,50,-25,55,-15,9,3.28759175216016,0.356027541628607,93.4589124793478,15.5091884375
64,501,136,1999,50,-25,55,-15,9,3.31548132800705,0.399245970293294,54.6240239079131,15.5091884375
65,509,144,1999,50,-25,55,-15,9,3.34652303242529,0.49861776111302,50.680200071964,15.5091884375
66,517,152,1999,50,-25,55,-15,9,3.07103193319,0.530449971552176,46.7363763404721,15.5091884375
67,525,160,1999,50,-25,55,-15,9,3.08699560980282,0.569497044671111,42.7925524991585,15.5091884375
68,533,168,1999,50,-25,55,-15,9,3.25801148872465,0.572343070161011,38.8238549885485,15.5091884375
69,541,176,1999,50,-25,55,-15,9,3.30025868792574,0.582256744550174,34.7805363510881,15.5091884375
70,549,184,1999,50,-25,55,-15,9,3.36590719925548,0.46507502064243,30.7372177300851,15.5091884375
71,557,192,1999,50,-25,55,-15,9,3.48864714359618,0.491330637708918,26.6938990887338,15.5091884375
72,565,200,1999,50,-25,55,-15,9,3.55665434703816,0.473920056900282,23.7955837558541,15.5091884375
73,573,208,1999,50,-25,55,-15,9,3.46271178648028,0.420104794101183,22.0422717068593,15.5091884375
74,581,216,1999,50,-25,55,-15,9,3.30721843548401,0.457289975143146,20.2889596606129,15.5091884375
75,589,224,1999,50,-25,55,-15,9,3.13701016656716,0.475145651605593,18.5356476195736,15.5091884375
76,597,232,1999,50,-25,55,-15,9,3.12575479174194,0.517759528192442,21.2013244877591,15.5091884375
77,605,240,1999,50,-25,55,-15,9,3.12371229627162,0.431712266187315,26.5183947008849,15.5091884375
78,613,248,1999,50,-25,55,-15,9,2.92699867719831,0.391542944644709,31.83546491411,15.5091884375
79,621,256,1999,50,-25,55,-15,9,2.98874007236648,0.44495454926194,37.1525350836582,15.5091884375
80,629,264,1999,50,-25,55,-15,9,2.7440262885205,0.46426702058978,42.3043951119649,15.5091884375
81,637,272,1999,50,-25,55,-15,9,2.8154118873116,0.419912886647257,47.4011849976249,15.5091884375
82,645,280,1999,50,-25,55,-15,9,2.95344969483047,0.469534577187009,52.4979748615291,15.5091884375
83,653,288,1999,50,-25,55,-15,9,2.79899225337048,0.475118745134253,57.5947647723554,15.5091884375
84,661,296,1999,50,-25,55,-15,9,2.3039936989055,0.73056733323863,67.1092337327865,15.5091884375
85,669,304,1999,50,-25,55,-15,9,2.86680320082593,0.578928981753369,76.6237027491132,15.5091884375
86,677,312,1999,50,-25,55,-15,9,2.61682873913961,0.868438465608246,86.138171860046,15.5091884375
87,685,320,1999,50,-25,55,-15,9,2.19655093779463,0.977484888687631,101.215923459596,15.5091884375
88,693,328,1999,50,-25,55,-15,9,2.28500641368462,0.913383396648656,155.236654410164,15.5091884375
89,701,336,1999,50,-25,55,-15,9,NaN,1.12147906951767,209.257384874754,15.5091884375
90,709,344,1999,50,-25,55,-15,9,NaN,0.817296373759079,263.278115962678,15.5091884375
91,717,352,1999,50,-25,55,-15,9,NaN,1.13064147720672,293.951577648388,15.5091884375
92,725,360,1999,50,-25,55,-15,9,NaN,1.1238444353378,285.712923695379,15.5091884375
93,732,1,2000,50,-25,55,-15,9,NaN,0.882815610989645,338.749273365207,15.5091884375
94,739,8,2000,50,-25,55,-15,9,NaN,0.882815610989645,338.749273365207,15.5091884375
95,747,16,2000,50,-25,55,-15,9,NaN,1.00260325288891,346.733607152305,15.5091884375
96,755,24,2000,50,-25,55,-15,9,1.02871981317057,1.33365810594191,344.577466067872,15.5091884375
97,763,32,2000,50,-25,55,-15,9,2.07786500479935,1.02892413765012,342.421325700284,15.5091884375
98,771,40,2000,50,-25,55,-15,9,2.70788245873464,0.76164214333012,340.265184853873,15.5091884375
99,779,48,2000,50,-25,55,-15,9,2.8119449028712,0.670192658772783,329.889127663772,15.5091884375
100,787,56,2000,50,-25,55,-15,9,2.34249239517279,0.882627130109415,294.853323682944,15.5091884375
101,795,64,2000,50,-25,55,-15,9,1.51387520784032,1.24820395619339,259.817518978915,15.5091884375
102,803,72,2000,50,-25,55,-15,9,1.8992061666756,1.20330266575339,224.781714410187,15.5091884375
103,811,80,2000,50,-25,55,-15,9,2.53856340377631,0.755212530417984,221.882076438467,15.5091884375
104,819,88,2000,50,-25,55,-15,9,2.46348844020914,0.735393741386725,229.694493669934,15.5091884375
105,827,96,2000,50,-25,55,-15,9,2.71752035185003,0.674316396403802,237.506911407246,15.5091884375
106,835,104,2000,50,-25,55,-15,9,2.73853685029747,0.923004937134867,245.319328711034,15.5091884375
107,843,112,2000,50,-25,55,-15,9,2.81413679562472,0.599491781772132,209.159411797325,15.5091884375
108,851,120,2000,50,-25,55,-15,9,2.8524944834835,0.505352936882704,166.717732320031,15.5091884375
109,859,128,2000,50,-25,55,-15,9,3.20519720170279,0.507444312572485,124.276053384178,15.5091884375
110,867,136,2000,50,-25,55,-15,9,3.12903025547684,0.443711626084276,87.5126175200117,15.5091884375
111,875,144,2000,50,-25,55,-15,9,2.94476517306992,0.473677724350281,90.4968861465986,15.5091884375
112,883,152,2000,50,-25,55,-15,9,2.91093723780814,0.492444647251653,93.4811548471948,15.5091884375
113,891,160,2000,50,-25,55,-15,9,3.13266551967444,0.457396008515522,96.4654234271581,15.5091884375
114,899,168,2000,50,-25,55,-15,9,2.97496064372747,0.387688152583709,96.9180602370698,15.5091884375
115,907,176,2000,50,-25,55,-15,9,3.12220558388793,0.379214177100825,89.7758021547399,15.5091884375
116,915,184,2000,50,-25,55,-15,9,3.27335790941283,0.420396428532101,82.6335440591475,15.5091884375
117,923,192,2000,50,-25,55,-15,9,3.56293792478698,0.500461141008536,75.4912860349318,15.5091884375
118,931,200,2000,50,-25,55,-15,9,3.23580261723117,0.540643526991371,69.0440732533899,15.5091884375
119,939,208,2000,50,-25,55,-15,9,3.21102022791023,0.490862059026826,63.2919059807642,15.5091884375
120,947,216,2000,50,-25,55,-15,9,3.14993305949161,0.389273733194256,57.5397386488816,15.5091884375
121,955,224,2000,50,-25,55,-15,9,2.94330860940435,0.494054429089347,51.7875713253353,15.5091884375
122,963,232,2000,50,-25,55,-15,9,2.97881828775242,0.457158916122646,49.0529376747377,15.5091884375
123,971,240,2000,50,-25,55,-15,9,2.92901855617808,0.368865477663852,48.1288241450654,15.5091884375
124,979,248,2000,50,-25,55,-15,9,2.98138266067205,0.495678340420432,47.204710622281,15.5091884375
125,987,256,2000,50,-25,55,-15,9,3.02379119047026,0.411686161227474,46.2805970841646,15.5091884375
126,995,264,2000,50,-25,55,-15,9,3.06899194788862,0.434368507222257,54.1601070368952,15.5091884375
127,1003,272,2000,50,-25,55,-15,9,2.82115140418179,0.483205435265225,64.9741579078304,15.5091884375
128,1011,280,2000,50,-25,55,-15,9,2.83621818196723,0.606173739545899,75.7882087399562,15.5091884375
129,1019,288,2000,50,-25,55,-15,9,2.65988362119446,0.594864291185237,86.6022595718174,15.5091884375
130,1027,296,2000,50,-25,55,-15,9,2.48387245181554,0.656799194130392,142.386327800287,15.5091884375
131,1035,304,2000,50,-25,55,-15,9,2.88795210134515,0.537605121061589,198.170395730735,15.5091884375
132,1043,312,2000,50,-25,55,-15,9,2.71257576965018,0.604602738149686,253.954464337562,15.5091884375
133,1051,320,2000,50,-25,55,-15,9,2.71480968177907,0.62539955923877,303.060988967949,15.5091884375
134,1059,328,2000,50,-25,55,-15,9,2.73952212084892,0.470406325140129,305.424710341561,15.5091884375
135,1067,336,2000,50,-25,55,-15,9,NaN,1.28177850102839,307.788430882164,15.5091884375
136,1075,344,2000,50,-25,55,-15,9,NaN,1.40398346539596,310.152152208488,15.5091884375
137,1083,352,2000,50,-25,55,-15,9,NaN,1.23905136402458,315.052734049559,15.5091884375
138,1091,360,2000,50,-25,55,-15,9,NaN,1.35562924391723,324.181416948372,15.5091884375
139,1097,1,2001,50,-25,55,-15,9,NaN,1.03687620905632,342.837696769503,15.5091884375
140,1104,8,2001,50,-25,55,-15,9,NaN,1.03687620905632,342.837696769503,15.5091884375
141,1112,16,2001,50,-25,55,-15,9,NaN,0.906523652332611,389.821937001017,15.5091884375
142,1120,24,2001,50,-25,55,-15,9,2.1006427750541,1.1097199294459,391.296469162306,15.5091884375
143,1128,32,2001,50,-25,55,-15,9,1.24535269998519,1.35622339814311,392.771001485455,15.5091884375
144,1136,40,2001,50,-25,55,-15,9,1.05609322252628,1.49203409921235,394.245533731779,15.5091884375
145,1144,48,2001,50,-25,55,-15,9,1.41356597331531,1.29959858392543,395.419971430567,15.5091884375
146,1152,56,2001,50,-25,55,-15,9,1.74328957858039,1.2118329314529,395.694125780795,15.5091884375
147,1160,64,2001,50,-25,55,-15,9,1.81224687662861,0.972274702638394,395.968280101882,15.5091884375
148,1168,72,2001,50,-25,55,-15,9,2.46676454827293,0.756656565438496,396.242434441249,15.5091884375
149,1176,80,2001,50,-25,55,-15,9,1.48741869553764,1.05604763643255,335.968598839841,15.5091884375
150,1184,88,2001,50,-25,55,-15,9,2.27238340076197,0.951283557097493,255.51209989369,15.5091884375
151,1192,96,2001,50,-25,55,-15,9,2.34411038684781,0.745109350259756,175.055601252252,15.5091884375
152,1200,104,2001,50,-25,55,-15,9,2.02664948488201,0.840532494240884,94.5991025509437,15.5091884375
153,1208,112,2001,50,-25,55,-15,9,3.5131733858522,0.684127609101774,71.2262456473708,15.5091884375
154,1216,120,2001,50,-25,55,-15,9,3.45299285427548,0.4946255196335,56.0081946382755,15.5091884375
155,1224,128,2001,50,-25,55,-15,9,2.7295857848215,0.745059604057329,40.7901435964969,15.5091884375
156,1232,136,2001,50,-25,55,-15,9,2.70049919501506,0.551091689381101,27.2334912149278,15.5091884375
157,1240,144,2001,50,-25,55,-15,9,2.53523757325556,0.861990231070387,25.3066288708151,15.5091884375
158,1248,152,2001,50,-25,55,-15,9,3.07901581887668,0.625316140976106,23.3797665167187,15.5091884375
159,1256,160,2001,50,-25,55,-15,9,3.20315219250787,0.565277271908101,21.4529041769936,15.5091884375
160,1264,168,2001,50,-25,55,-15,9,3.22075836798565,0.58493037719236,19.9349892341926,15.5091884375
161,1272,176,2001,50,-25,55,-15,9,3.61445124629671,0.505619464527338,19.6439164469143,15.5091884375
162,1280,184,2001,50,-25,55,-15,9,3.90372573008957,0.518181558302029,19.3528436307941,15.5091884375
163,1288,192,2001,50,-25,55,-15,9,3.65544244220298,0.401645248768379,19.0617708482677,15.5091884375
164,1296,200,2001,50,-25,55,-15,9,3.53946021351239,0.382199166236019,19.2628595741591,15.5091884375
165,1304,208,2001,50,-25,55,-15,9,3.44338810875108,0.360893798263862,19.9561098082199,15.5091884375
166,1312,216,2001,50,-25,55,-15,9,3.48681173117836,0.368938764923074,20.6493600771991,15.5091884375
167,1320,224,2001,50,-25,55,-15,9,3.31184571731087,0.400323579233026,21.3426103288433,15.5091884375
168,1328,232,2001,50,-25,55,-15,9,3.24182387679218,0.462380893726559,22.1563684480886,15.5091884375
169,1336,240,2001,50,-25,55,-15,9,2.87539337527285,0.393723502446267,23.042431288908,15.5091884375
170,1344,248,2001,50,-25,55,-15,9,2.94849845167434,0.442870665774328,23.9284941403237,15.5091884375
171,1352,256,2001,50,-25,55,-15,9,2.72808813736138,0.415796257615446,24.8145569669042,15.5091884375
172,1360,264,2001,50,-25,55,-15,9,2.60214316010974,0.543138951747794,30.2856251409485,15.5091884375
173,1368,272,2001,50,-25,55,-15,9,2.56610778987922,0.605585884088144,37.2850284285016,15.5091884375
174,1376,280,2001,50,-25,55,-15,9,2.50995829590415,0.818863177074844,44.2844317565031,15.5091884375
175,1384,288,2001,50,-25,55,-15,9,2.28841461042277,0.787488529250767,51.283835008012,15.5091884375
176,1392,296,2001,50,-25,55,-15,9,2.01349113534532,0.909028657050588,63.3032336086699,15.5091884375
177,1400,304,2001,50,-25,55,-15,9,2.28603150603606,0.839978022858962,75.3226322579385,15.5091884375
178,1408,312,2001,50,-25,55,-15,9,1.8672996257773,0.834616818915461,87.3420308993595,15.5091884375
179,1416,320,2001,50,-25,55,-15,9,1.89159641854845,0.74260590487113,100.899255301688,15.5091884375
180,1424,328,2001,50,-25,55,-15,9,1.92886002578894,0.909721057294579,125.221258744531,15.5091884375
181,1432,336,2001,50,-25,55,-15,9,NaN,0.996164414440356,149.543262294399,15.5091884375
