index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD,N0,light,pgrPhytC,sdpgrPhytC,Zeu,sdZeu
147,1160,64,2001,40,-45,45,-35,1,2.36419526543991,0.698183286667258,240.947904914286,15.5072484375,75.6563199686208,0.00410578639288152,0.124481239794555,61.3465343523363,5.8091243922024
148,1168,72,2001,40,-45,45,-35,1,2.39704155658297,0.727503274289309,241.318834583296,15.5072484375,83.8632007876821,0.0504563382969087,0.103582446222426,60.6547320630824,5.64138059725995
149,1176,80,2001,40,-45,45,-35,1,2.80069226295823,0.562520763450444,213.903368256755,15.5072484375,107.560191688071,-0.0666211431397427,0.122771952158706,60.4995492666967,4.49200352498661
150,1184,88,2001,40,-45,45,-35,1,2.2677231178403,0.873142216198384,177.22576999916,15.5072484375,77.9075234466258,0.0288132041773271,0.142615349886281,58.6959316395397,5.12582258955987
151,1192,96,2001,40,-45,45,-35,1,2.49822875125891,0.693038551874327,140.548171868987,15.5072484375,117.090022638694,0.0238352812109642,0.103538597072211,56.5711769110965,5.2680227965156
152,1200,104,2001,40,-45,45,-35,1,2.68891100094662,0.510348760997378,103.870573638811,15.5072484375,126.638371171949,0.0430530968019293,0.0965780078530695,53.411201045017,6.68483434841246
153,1208,112,2001,40,-45,45,-35,1,3.03333577536206,0.637584519995366,86.5348277156884,15.5072484375,76.4446635458558,0.0273598127450982,0.101432543091292,39.5530581648653,9.2098020980285
154,1216,120,2001,40,-45,45,-35,1,3.25221427732284,0.524298121430775,71.9622033924527,15.5072484375,97.1684951742887,-0.0119290627976946,0.0773394789124944,39.2776640752956,8.00040250367659
155,1224,128,2001,40,-45,45,-35,1,3.15678177494128,0.458913482479379,57.3895792929332,15.5072484375,94.4290983121168,-0.00862077505350755,0.078791251973181,44.2021196723983,7.4080911785777
156,1232,136,2001,40,-45,45,-35,1,3.08781557451322,0.524269564739512,43.9269333643882,15.5072484375,122.390946308599,0.0364669073682948,0.0841821051088419,45.589865944386,7.31665976197522
157,1240,144,2001,40,-45,45,-35,1,3.37955083345957,0.513611582152732,38.2341354413992,15.5072484375,65.9472507571772,-0.0378698810941408,0.0875342347009695,46.8947314344518,7.283334852419
158,1248,152,2001,40,-45,45,-35,1,3.07659178470645,0.54727840502322,32.5413375090394,15.5072484375,134.256116263828,0.0100771959686143,0.0684872412269071,46.8741116355199,6.56183150254406
159,1256,160,2001,40,-45,45,-35,1,3.15720935245537,0.492712787446908,26.848539561828,15.5072484375,117.717229978348,-0.0340675963168243,0.0665926471691888,46.674252665805,7.44109138882289
160,1264,168,2001,40,-45,45,-35,1,2.88466858192078,0.585196642938139,21.9977928567927,15.5072484375,88.9260946470996,0.020400742059887,0.0682451166836675,50.1047522573015,9.05001147827859
161,1272,176,2001,40,-45,45,-35,1,3.04787451839987,0.430886471162623,19.6731997702602,15.5072484375,110.341021886401,-0.0188440270112758,0.0609862043590284,50.772115314471,8.06644167950454
162,1280,184,2001,40,-45,45,-35,1,2.89712230230966,0.475608420924839,17.3486066316731,15.5072484375,148.686809494314,-0.0118379418038489,0.0597121263386934,51.4012657104936,7.76954673341196
163,1288,192,2001,40,-45,45,-35,1,2.80241876787887,0.412628804766214,15.0240135107355,15.5072484375,152.092174707525,-0.0325767992304175,0.0528062691970484,54.6421592602471,8.96079457896718
164,1296,200,2001,40,-45,45,-35,1,2.54180437403554,0.318357937665088,13.8229190930393,15.5072484375,128.86211305271,0.00014772446632132,0.0580741136468506,60.1927656729692,8.24008357663826
165,1304,208,2001,40,-45,45,-35,1,2.54298616976611,0.430028283172517,13.7453233439807,15.5072484375,117.235419754242,-0.0249090285058687,0.0591173296672536,60.3935768874494,7.25030078311036
166,1312,216,2001,40,-45,45,-35,1,2.34371394171916,0.340329819327175,13.6677275959154,15.5072484375,129.538048183452,0.002710466394365,0.0534844406961021,63.2272095748457,8.23750388170049
167,1320,224,2001,40,-45,45,-35,1,2.36539767287407,0.339129790137442,13.5901318761707,15.5072484375,119.540138243326,-0.0057842997117206,0.0768348765145305,65.866823325158,7.60008815310976
168,1328,232,2001,40,-45,45,-35,1,2.31912327518032,0.578104889697849,15.0362486764955,15.5072484375,116.746883738165,-0.040005256467447,0.0848498973498491,64.5253556486642,6.87478493885369
169,1336,240,2001,40,-45,45,-35,1,1.99908122344075,0.487453372446144,17.3965929863768,15.5072484375,121.62525636554,0.0255731450737117,0.0696346309031466,67.8900671746672,8.38465315459099
170,1344,248,2001,40,-45,45,-35,1,2.20366638403043,0.428370028284699,19.7569373151744,15.5072484375,100.815305055463,0.0104846460983336,0.0757678215200736,67.8133294330381,7.57712604322733
171,1352,256,2001,40,-45,45,-35,1,2.28754355281711,0.497290857725537,22.1172816294598,15.5072484375,93.6146161540437,-0.0110154152104407,0.0831398891850808,67.8768367054075,7.24219844445689
172,1360,264,2001,40,-45,45,-35,1,2.19942023113358,0.517680887919404,26.2191886420548,15.5072484375,91.4202161990654,-0.000753684849980844,0.0976924666185483,69.688194020855,7.14689955839784
173,1368,272,2001,40,-45,45,-35,1,2.19339075233373,0.672167844392789,30.9016165748405,15.5072484375,91.2796025082968,0.0130873666055108,0.0909419325371194,68.6298506540731,7.48373233146701
174,1376,280,2001,40,-45,45,-35,1,2.29808968517781,0.454870768184675,35.5840444776747,15.5072484375,78.7431252185374,-0.0203821976119988,0.0957675710141816,64.4520410173808,7.17584579724742
175,1384,288,2001,40,-45,45,-35,1,2.13503210428183,0.64901693891395,40.2664723912048,15.5072484375,59.7786214310411,-0.0239989329602679,0.126162354695218,64.0469165335437,6.48208645180001
176,1392,296,2001,40,-45,45,-35,1,1.94304064059968,0.817705458095003,45.7172842046289,15.5072484375,47.4174432789219,-0.000696387813417433,0.134877869875906,61.7232215062122,6.50781054354087
177,1400,304,2001,40,-45,45,-35,1,1.93746953809235,0.686008145646162,51.1680959948898,15.5072484375,53.3434666457369,0.048488581532433,0.107850430719584,61.9624995519062,6.25114858763375
178,1408,312,2001,40,-45,45,-35,1,2.3253781903518,0.542899398306258,56.6189077928995,15.5072484375,55.8721549950246,-0.0724963771041015,0.117649536707464,57.8599628906454,5.34003581829175
179,1416,320,2001,40,-45,45,-35,1,1.745407173519,0.825868785683504,62.4073797006079,15.5072484375,38.130154268219,0.0151613687017356,0.123284132017697,58.67125750204,5.00902697315279
180,1424,328,2001,40,-45,45,-35,1,1.86669812313288,0.648343134994278,70.5594720030163,15.5072484375,34.221561747351,0.0616401771675793,0.11523604522291,57.6294596923067,4.86171221076404
181,1432,336,2001,40,-45,45,-35,1,2.35981954047351,0.78977888320129,78.7115642473433,15.5072484375,37.026322432897,-0.0355901471568002,0.160628379929731,56.5839847929947,5.14169436384021
182,1440,344,2001,40,-45,45,-35,1,2.07509836321911,1.04423818942622,86.863656498757,15.5072484375,37.6232892934405,-0.082332063066903,0.178409360098898,60.081765806212,5.52239698288092
183,1448,352,2001,40,-45,45,-35,1,1.4164418586839,1.23338630889449,103.76484606829,15.5072484375,36.5261243578931,0.0672751241040803,0.198338783000645,63.2922893566231,5.64058428036783
184,1456,360,2001,40,-45,45,-35,1,1.95464285151654,0.980744604323995,135.247864244647,15.5072484375,33.0449664086318,-0.0582498262663728,0.194135151691721,59.6198351389509,5.13018171910551
185,1462,1,2002,40,-45,45,-35,1,2.11355562793711,0.957411904938691,113.131597731114,15.5072484375,35.4607539441087,0.0132475260851428,0.154120128580522,63.0129978780291,5.74780052225923
186,1469,8,2002,40,-45,45,-35,1,2.11355562793711,0.957411904938691,113.131597731114,15.5072484375,33.856616156264,0.0132475260851428,0.154120128580522,63.0129978780291,5.74780052225923
187,1477,16,2002,40,-45,45,-35,1,2.21953583661824,0.858794831557865,113.686515513857,15.5072484375,37.1265091421378,0.000141382645353916,0.156867361601655,62.342839309011,5.50824378709361
188,1485,24,2002,40,-45,45,-35,1,2.22066689778108,1.20875429838753,133.407537940476,15.5072484375,55.5273111011756,0.0172013034020333,0.135750314752693,62.0694262498294,5.5503016459916
189,1493,32,2002,40,-45,45,-35,1,2.35827732499735,0.935489598474159,153.128560845786,15.5072484375,59.9035641121486,-0.0209614359503164,0.15617546811238,60.9707821540378,5.56122653191249
190,1501,40,2002,40,-45,45,-35,1,2.19058583739482,1.0040787194188,172.849583287074,15.5072484375,46.5120652028245,-0.0215542246201197,0.0894248040697598,61.4166608212398,5.9324202893794
191,1509,48,2002,40,-45,45,-35,1,2.01815204043386,1.06130726136009,189.652050104605,15.5072484375,56.8326080458498,0.0311055366096486,0.134587882553648,60.9959055955881,6.47017209819949
192,1517,56,2002,40,-45,45,-35,1,2.26699633331105,0.691284004051495,197.698848664794,15.5072484375,69.2986647695807,-0.0506324557979482,0.123633143028372,57.64403515031,5.93000049403672
193,1525,64,2002,40,-45,45,-35,1,1.86193668692746,0.931522581041486,205.745647533272,15.5072484375,64.9284891062944,0.0428726176792795,0.141020284000746,63.2907746768005,6.46637187745183
194,1533,72,2002,40,-45,45,-35,1,2.20491762836169,0.826910663476587,213.792446160416,15.5072484375,68.7055431509581,0.0376954290167231,0.142542537740479,61.4854499835114,5.88490807430528
195,1541,80,2002,40,-45,45,-35,1,2.50648106049548,0.791288172086454,195.649748083188,15.5072484375,75.5324910340509,-0.100322231137209,0.151469499664903,59.3150885133286,6.33020869927342
196,1549,88,2002,40,-45,45,-35,1,1.70390321139782,0.976232684828175,168.777217542165,15.5072484375,68.6760522304203,0.0622328019747368,0.135069650740964,60.658386395773,6.44512634875006
197,1557,96,2002,40,-45,45,-35,1,2.2017656271957,0.631789959874764,141.904687389666,15.5072484375,121.457598687998,0.100846864189511,0.105744176978967,51.7780562476324,6.52029872023602
198,1565,104,2002,40,-45,45,-35,1,3.00854054071178,0.68680151827098,115.032156743805,15.5072484375,90.959676746559,-0.0329916232692397,0.0983305519571067,40.3957343850704,8.85139917443624
199,1573,112,2002,40,-45,45,-35,1,2.74460755455787,0.504058348507134,98.4013460137616,15.5072484375,78.0321695509543,0.0335472443033491,0.0913196379171798,48.1767724102079,7.09465389403148
200,1581,120,2002,40,-45,45,-35,1,3.01298550898466,0.598240956812942,83.2336383355328,15.5072484375,111.405137984144,0.0481805707261431,0.0940666059725381,42.7875033444173,8.56376762401934
201,1589,128,2002,40,-45,45,-35,1,3.3984300747938,0.679790157833263,68.0659305796857,15.5072484375,81.8794663343297,-0.0530022887097555,0.100305949393482,40.506517490745,8.67055067045912
202,1597,136,2002,40,-45,45,-35,1,2.97441176511576,0.654478511425346,53.8387852705353,15.5072484375,141.386205728394,-0.051721320442536,0.10213104030506,46.8036327997186,8.16070149636974
203,1605,144,2002,40,-45,45,-35,1,2.56064120157547,0.646984736842033,46.1955776953367,15.5072484375,153.15110876867,-0.0074232838064038,0.0964904260236067,48.6691517656717,7.54804803001637
204,1613,152,2002,40,-45,45,-35,1,2.50125493112425,0.579960588400824,38.5523700374034,15.5072484375,138.187740882884,0.00657381230388609,0.0778102167669218,50.7288712334307,7.78033314018235
205,1621,160,2002,40,-45,45,-35,1,2.55384542955533,0.479453039540204,30.9091625101368,15.5072484375,136.500451497945,-0.0119635117303054,0.0925512015952494,51.5630812951596,6.96800954493135
206,1629,168,2002,40,-45,45,-35,1,2.45813733571289,0.656179043174771,24.5089543776546,15.5072484375,89.0032602396349,-0.0118358501765832,0.0910058273360527,56.3211809651064,6.61841675957991
207,1637,176,2002,40,-45,45,-35,1,2.36345053430022,0.49797440537108,21.8377447906054,15.5072484375,105.691636703384,0.00782433506306512,0.0644866693712248,59.2857580889934,8.31422615929844
208,1645,184,2002,40,-45,45,-35,1,2.42604521480474,0.532012247770928,19.1665351872395,15.5072484375,102.047009589469,0.0161751517822782,0.0556674309977186,62.4806935932245,10.3160248756239
209,1653,192,2002,40,-45,45,-35,1,2.55544642906297,0.406700154237814,16.4953255812162,15.5072484375,145.003576233588,-0.0118659224832888,0.0516789043542812,66.0369658287043,9.67166255758303
210,1661,200,2002,40,-45,45,-35,1,2.46051904919666,0.347234961866021,15.3586176864389,15.5072484375,137.327287625481,0.0101484740942259,0.0585914868020645,67.5424420712069,8.55830911507747
211,1669,208,2002,40,-45,45,-35,1,2.54170684195047,0.387392742611094,15.7564114726335,15.5072484375,130.042188261068,-0.0349093345729402,0.064183854122904,68.4441756508426,7.25175473886859
212,1677,216,2002,40,-45,45,-35,1,2.26243216536695,0.38152661040736,16.154205242768,15.5072484375,140.531609536503,-0.0141154360913287,0.0640801283307733,72.1219996089413,8.66807376963458
213,1685,224,2002,40,-45,45,-35,1,2.14950867663632,0.399003373479726,16.5519990432842,15.5072484375,137.126297111379,0.0363607813104927,0.0634311361363498,72.8528522750083,7.69676230713814
214,1693,232,2002,40,-45,45,-35,1,2.44039492712026,0.382046456901498,18.1294961289731,15.5072484375,107.93241192837,-0.0293809961100082,0.0677903764975226,72.9667487844503,7.50004674290113
215,1701,240,2002,40,-45,45,-35,1,2.20534695824019,0.440756371598509,20.4148152097812,15.5072484375,108.269434593171,-0.0205333281903754,0.0768192294805096,75.9765488221919,7.16893649021948
216,1709,248,2002,40,-45,45,-35,1,2.04108033271719,0.523717662725082,22.7001342684444,15.5072484375,103.795336458058,0.0180168210788314,0.0872600817207118,76.6752880947798,7.85252462451865
217,1717,256,2002,40,-45,45,-35,1,2.18521490134784,0.600248389702262,24.9854533006914,15.5072484375,101.896906013784,-0.0500420614929869,0.102898858244566,71.2081433178989,7.62423077105589
218,1725,264,2002,40,-45,45,-35,1,1.78487840940395,0.709326302843212,30.521527347068,15.5072484375,79.3795178959923,0.0518974359927128,0.109352183810661,71.7762243714607,7.5716440776184
219,1733,272,2002,40,-45,45,-35,1,2.20005789734565,0.649824209473306,37.1411864321597,15.5072484375,82.9233034733264,-0.00311251975206268,0.108433358878362,68.4030147279641,7.02444631125718
220,1741,280,2002,40,-45,45,-35,1,2.17515773932915,0.565643307348484,43.7608455384607,15.5072484375,67.8800891673631,-0.0098550941108984,0.105856917714841,64.5043787495965,5.6476770293177
221,1749,288,2002,40,-45,45,-35,1,2.09631698644197,0.698809614362897,50.3805045795773,15.5072484375,67.2134534248304,0.00912173127726858,0.127614743459788,64.0272410842783,6.10305521034499
222,1757,296,2002,40,-45,45,-35,1,2.16929083666011,0.755558675923701,60.2577632477053,15.5072484375,60.0952784087967,0.0117182632428954,0.136187303531458,59.9010135251954,5.09611824233856
223,1765,304,2002,40,-45,45,-35,1,2.26303694260327,0.800936225715966,70.1350218359134,15.5072484375,41.3915658168491,-0.0347963059103195,0.140109195715078,58.0284555079547,5.5025572110677
224,1773,312,2002,40,-45,45,-35,1,1.98466649532072,0.835563108608617,80.0122805107303,15.5072484375,52.6106495521952,0.0287472250047583,0.126487746489477,57.3331197710839,4.61734371033316
225,1781,320,2002,40,-45,45,-35,1,2.21464429535879,0.676413985093387,89.6799857923723,15.5072484375,57.4399932433145,0.0030691111829704,0.117802815014187,55.3981868003811,4.57639920669683
226,1789,328,2002,40,-45,45,-35,1,2.23919718482254,0.758685036205323,97.8808180802402,15.5072484375,45.0568198129537,0.017024040717461,0.125935506970399,56.3512683912788,4.89978778307302
227,1797,336,2002,40,-45,45,-35,1,2.37538951056224,0.805565899260383,106.081650221977,15.5072484375,32.4912893955331,-0.0478811005705135,0.163404671726807,56.916866336598,5.25027132546879
228,1805,344,2002,40,-45,45,-35,1,1.99234070599813,1.09850084029067,114.282482447293,15.5072484375,37.7008221963654,-0.0331147783109136,0.181099393572346,60.4946387734355,5.63050181990708
229,1813,352,2002,40,-45,45,-35,1,1.72742247951082,1.1745574987466,118.61574953566,15.5072484375,31.0877753165786,0.0623800825310226,0.170080960632086,62.0320177309059,6.27134638636256
230,1821,360,2002,40,-45,45,-35,1,2.226463139759,1.13290372596621,116.503074610896,15.5072484375,32.6771951596789,-0.0215677158860973,0.153242387831944,62.0338011497267,7.30259302914083
1,1,1,1998,45,-45,50,-35,2,1.62534568909115,1.14585861384155,109.931332771977,17.6084321875,NaN,-0.00832575190337752,0.0903478498712902,59.0128793002748,6.1875052626078
2,8,8,1998,45,-45,50,-35,2,1.62534568909115,1.14585861384155,109.931332771977,17.6084321875,22.5792399745134,-0.00832575190337752,0.0903478498712902,59.0128793002748,6.1875052626078
3,16,16,1998,45,-45,50,-35,2,1.44218600184181,1.19098994260192,111.433178310759,17.6084321875,32.8020288473378,0.0258793933648994,0.181024244970387,60.7234221521102,6.70136561430172
4,24,24,1998,45,-45,50,-35,2,1.57932454539889,1.23376714759837,117.645736695263,17.6084321875,41.3849333139943,-0.0580891703930371,0.210824393459001,59.6516045127982,6.27601070484366
5,32,32,1998,45,-45,50,-35,2,1.1146111822546,1.28838939997381,123.858294937545,17.6084321875,52.6214571442441,-0.0305905695928928,0.212834385404251,60.8438268495607,5.38554916799033
6,40,40,1998,45,-45,50,-35,2,0.869886625511454,1.43563880756946,130.070853387912,17.6084321875,41.4710894385414,0.159962681972234,0.197847913327167,59.1660093011466,5.59222744279946
7,48,48,1998,45,-45,50,-35,2,2.14958808128931,0.806212444726683,132.511512392429,17.6084321875,25.174309335694,-0.0104771829765083,0.125729717644284,58.5316699457176,5.16077584651094
8,56,56,1998,45,-45,50,-35,2,2.06577061747726,0.771071511985315,123.636474346718,17.6084321875,68.7768600723897,0.0267171534584352,0.131258444307038,57.9626102079956,4.95525558849735
9,64,64,1998,45,-45,50,-35,2,2.27950784514474,0.824867407220375,114.761436075635,17.6084321875,86.5071152901649,0.0117274556673956,0.120230281586757,53.951571098964,5.25225286374061
10,72,72,1998,45,-45,50,-35,2,2.37332749048389,0.767160767621935,105.886397990022,17.6084321875,52.7334953061378,-0.0191237221243392,0.109585457603393,53.4768297228555,4.76745554817596
11,80,80,1998,45,-45,50,-35,2,2.22033771348918,0.764657579600012,103.197503426058,17.6084321875,89.7740814416149,0.0411843051789886,0.109453109169712,54.304116844635,5.5056527851805
