tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline
565,20.1205418564652,21.3302700267488,21.3302700267488,249.545929584618,20.6120215281353,20.6120215281353,147.544906584921,147.544906584921,94.8349474693354,94.8349474693354,19.3850636350532,248.27723335377,19.3850636350526
573,19.3003760036021,21.0901927353262,21.0901927353262,236.401893633855,19.1203495485195,19.1203495485195,149.034671672311,149.034671672311,95.938332106948,95.938332106948,19.3850636350525,249.416938128762,19.3850636350526
581,20.9890954155286,20.9231258134094,20.9231258134094,237.694703084845,19.7069690496018,19.7069690496018,150.46462916428,150.46462916428,96.0666876752511,96.0666876752511,19.3850636350522,251.885942916506,19.3850636350526
589,20.639486213803,20.7940209602202,20.7940209602202,339.551713630438,20.1054464504385,20.1054464504385,212.018985093858,212.018985093858,95.5672561615124,95.5672561615124,19.3850636350521,257.711762889238,19.3850636350526
597,18.4185008367721,20.1842765376104,20.1842765376104,394.856610914001,19.038543938097,19.038543938097,252.345414209014,252.345414209014,95.4623637979998,95.4623637979998,19.3850636350522,258.915346840084,19.3850636350526
605,16.7546606662285,19.3645937957044,19.3645937957044,407.175690767721,17.6889813397014,17.6889813397014,272.869941192454,272.869941192454,95.918435471548,95.918435471548,19.3850636350522,252.648155624615,19.3850636350526
613,16.3553256810652,18.7171057452136,18.7171057452136,398.645399744155,17.1173547271023,17.1173547271023,279.32928314131,279.32928314131,96.2913151454361,96.2913151454361,19.3850636350522,242.873254053324,19.3850636350526
621,16.6779854581354,18.2340325317814,18.2340325317814,381.486041835418,17.3924927002336,17.3924927002336,274.89366623511,274.89366623511,96.0543707974306,96.0543707974306,19.3850636350532,233.327382611958,19.3850636350526
629,13.7261462196269,17.5477016957633,17.5477016957633,346.11603175081,16.0569489175037,16.0569489175037,262.249543268461,262.249543268461,94.4458914729779,94.4458914729779,19.3850636350534,221.582563605966,19.3850636350526
637,12.1175086135255,16.5663329242681,16.5663329242681,306.65741111836,14.3527320148309,14.3527320148309,246.616323465632,246.616323465632,87.6266056870201,87.6266056870201,19.3850636350535,204.243492188927,19.3850636350526
645,10.9918486853365,16.8501432500539,16.8501432500539,252.405456866725,13.1414228602628,13.1414228602628,214.008893067938,214.008893067938,81.2996934485541,81.2996934485541,19.3850636350527,185.851702875859,19.3850636350526
653,11.20738984982,18.1951011722807,18.1951011722807,184.155245457407,12.8622441035337,12.8622441035337,168.131961455968,168.131961455968,75.429603862973,75.429603862973,19.3850636350528,168.142571295718,19.3850636350526
661,8.61743940202205,17.8797548832647,17.8797548832647,130.580243816474,12.2279894792627,12.2279894792627,127.64646904189,127.64646904189,69.9833529203328,69.9833529203328,19.3850636350524,106.323338810491,36.2261734751443
669,7.58371613056458,17.6007578018656,17.6007578018656,99.0302700326297,11.1146834968666,11.1146834968666,101.72394265392,101.72394265392,64.9303381583319,64.9303381583319,19.3850636350528,71.0253563021891,32.2384633342089
677,7.43697849490617,17.7310543559961,17.7310543559961,83.0318542856028,10.5050935582658,10.5050935582658,88.3091956737063,88.3091956737063,60.2421667071976,60.2421667071976,19.3850636350529,52.3097234147707,27.1223082714544
685,7.22368537628031,17.8918923841464,17.8918923841464,75.7283558506185,9.84515650861191,9.84515650861191,81.9695166734006,81.9695166734006,55.8924957502643,55.8924957502643,19.3850636350524,41.9486304778289,23.3356182761707
693,6.95818130740125,18.4312998704813,18.4312998704813,72.8588520783437,9.027247992245,9.027247992245,79.7810398917522,79.7810398917522,51.8568845037917,51.8568845037917,19.3850636350527,35.4528781997289,20.6794910722389
701,7.08390157467851,18.7670850129724,18.7670850129724,70.7381552432362,8.77323692458903,8.77323692458903,78.3140270304954,78.3140270304954,48.1126568842987,48.1126568842987,19.3850636350523,30.2210737116333,21.7743786102628
709,6.94812267161336,18.572094353828,18.572094353828,66.4021295483872,8.55155720245472,8.55155720245472,74.4579117330401,74.4579117330401,44.6387740917409,44.6387740917409,19.3850636350525,24.9094872919284,24.4655056927769
717,5.66415860266614,16.0247777642048,16.0247777642048,50.4514627962521,8.36720091849843,8.36720091849843,58.0342449415547,58.0342449415547,41.4157163925769,41.4157163925769,19.3850636350531,16.5023710997704,39.6954157835985
725,4.58022343144681,14.4896332518551,14.4896332518551,34.6864981524023,8.51486064590644,8.51486064590644,42.5971156501809,42.5971156501809,38.4253734384637,38.4253734384637,19.3850636350524,9.80829074195691,36.6599987565045
732,4.09445236972671,13.6962137741149,13.6962137741149,28.8146465664677,8.74714781394139,8.74714781394139,36.1144479981015,36.1144479981015,35.9864826928914,35.9864826928914,19.3850636350529,7.1721418274585,27.7593285281277
739,3.92791726033485,14.0399572832355,14.0399572832355,27.3940411213877,8.66112665834141,8.66112665834141,34.3339513554023,34.3339513554023,33.7023903926318,33.7023903926318,19.3850636350524,6.09410838168322,16.8698363523066
747,3.82656012006565,14.8336989995597,14.8336989995597,26.4908559629052,8.47563303758589,8.47563303758589,33.5125744866334,33.5125744866334,31.2689734575709,31.2689734575709,19.3850636350528,5.52286362561693,15.5054763322252
755,4.07886587687355,15.6608150026599,15.6608150026599,25.5694528798869,9.2980244900253,9.2980244900253,33.1133804273575,33.1133804273575,29.1829159793132,29.1829159793132,19.3850636350524,5.02860688628712,15.9672450458881
763,4.57956275482144,16.4755426153045,16.4755426153045,24.6382861533056,10.5931181187381,10.5931181187381,33.0206453023711,33.0206453023711,27.8612479200254,27.8612479200254,19.3850636350527,4.55537329502028,16.5175027051831
771,5.38878196690077,17.2996033655841,17.2996033655841,23.6967652129405,12.364523919946,12.364523919946,33.2089755054973,33.2089755054973,27.643684317209,27.643684317209,19.3850636350523,4.03875941867589,19.1933786659844
779,6.72421980789793,18.3956256734624,18.3956256734624,23.2975860884594,14.6882283502759,14.6882283502759,34.188646685231,34.188646685231,28.5257554077731,28.5257554077731,19.3850636350525,3.4600729765516,21.757859007163
787,7.95315592616346,18.5937239137266,18.5937239137266,22.4045617020574,17.0393270455705,17.0393270455705,33.8128744550565,33.8128744550565,29.8488030951661,29.8488030951661,19.3850636350531,2.88943599416994,23.290717619896
795,9.77594148296423,18.5032605140693,18.5032605140693,22.5253853017441,20.9351428402315,20.9351428402315,33.0591513038867,33.0591513038867,33.3461711449084,33.3461711449084,19.3850636350524,2.43041283482822,22.3477384889629
803,12.351316566954,18.5089481139702,18.5089481139702,23.8645946659298,25.9300305634626,25.9300305634626,32.6006651090042,32.6006651090042,38.8198935463528,38.8198935463528,19.3850636350528,2.11770011212803,21.2405203844743
811,14.916000999745,18.6687277984877,18.6687277984877,25.4098407900932,29.4074795533148,29.4074795533148,32.5054020108213,32.5054020108213,43.8184312228773,43.8184312228773,19.3850636350524,1.92581928690588,20.2352367618695
819,17.2250515171989,18.8991123002281,18.8991123002281,26.8516177994797,30.8560868149969,30.8560868149969,32.6108981068564,32.6108981068564,47.8176226265763,47.8176226265763,19.3850636350527,1.81821073844956,19.9816067028075
827,19.2050418448462,18.7242405905754,18.7242405905754,27.945118753949,31.4113373979553,31.4113373979553,32.0877412302417,32.0877412302417,51.9424010544419,51.9424010544419,19.3850636350523,1.82769509913951,15.8090353400167
835,21.3510113047057,18.4388557746334,18.4388557746334,29.4131722538685,31.6571339668688,31.6571339668688,31.5012762413383,31.5012762413383,56.9120200241903,56.9120200241903,19.3850636350525,2.01066646984744,9.34045129799275
843,24.8849072567528,18.4967828344359,18.4967828344359,32.6485000709921,32.3394477413108,32.3394477413108,31.4841106387268,31.4841106387268,63.869247870499,63.869247870499,19.3850636350531,2.49442653857233,0
851,29.9973068948278,19.2830138970204,19.2830138970204,38.1712390379432,31.3388532037953,31.3388532037953,32.7211555708283,32.7211555708283,70.8813204857003,70.8813204857003,19.3850636350524,3.60204875322247,0
859,36.6210954373966,21.059535496106,21.059535496106,46.8743394557373,29.1379066747031,29.1379066747031,35.9576306622175,35.9576306622175,76.8224526605939,76.8224526605939,19.3850636350528,5.97170950094984,0
867,44.9575020861105,24.4287695042242,24.4287695042242,61.9106909886099,27.1865264879578,27.1865264879578,42.6970111326788,42.6970111326788,82.222635991696,82.222635991696,19.3850636350524,11.4726748083112,0
875,45.9032794373127,26.6753495052236,26.6753495052236,80.8825336650789,25.6995242001406,25.6995242001406,51.5547508466501,51.5547508466501,87.0577127325138,87.0577127325138,19.3850636350527,23.4743242661264,10.3103661843853
883,37.2680087134854,26.6632924115472,26.6632924115472,98.7321709437277,24.378018656293,24.378018656293,60.1227339850745,60.1227339850745,91.008906841965,91.008906841965,19.3850636350523,41.3494733040382,8.63345587411771
891,28.7713806790517,25.7810415696234,25.7810415696234,112.060708961859,22.1740021194476,22.1740021194476,68.6456258150448,68.6456258150448,92.6089826490682,92.6089826490682,19.3850636350525,60.4730440453005,5.59059336820356
899,29.1446745616335,24.7403272663906,24.7403272663906,131.360869734568,23.0652762670598,23.0652762670598,77.447420866176,77.447420866176,96.7298969479979,96.7298969479979,19.3850636350531,81.6313740020728,0
907,24.836370324796,23.8064968036802,23.8064968036802,149.945303532326,22.0178718345473,22.0178718345473,86.9999973294642,86.9999973294642,96.5344019635662,96.5344019635662,19.3850636350524,111.58611037924,0
915,23.9091925179722,22.9720660957211,22.9720660957211,167.235968415104,21.2057127921659,21.2057127921659,97.9200441717877,97.9200441717877,96.6778340133645,96.6778340133645,19.3850636350528,145.827839426857,0
923,22.506038562736,22.4797698062309,22.4797698062309,184.437316142217,20.1510937927684,20.1510937927684,111.096622299458,111.096622299458,96.9705380638522,96.9705380638522,19.3850636350524,179.845064820927,19.3850636350526
931,24.9057699188238,25.5096685181883,25.5096685181883,204.13497597975,20.0691044906669,20.0691044906669,124.816089215533,124.816089215533,97.0193682480654,97.0193682480654,19.3850636350527,192.845895580387,19.3850636350526
939,21.6350573626755,24.3054314954386,24.3054314954386,211.917951820468,19.1313388130502,19.1313388130502,134.612973511072,134.612973511072,96.2415357741233,96.2415357741233,19.3850636350523,206.246783962365,19.3850636350526
947,22.6812568618554,23.0402513071685,23.0402513071685,294.976096784564,19.5156633649579,19.5156633649579,188.887626551489,188.887626551489,96.1892432758108,96.1892432758108,19.3850636350525,214.87612976297,19.3850636350526
955,19.7103854111937,22.1514088779526,22.1514088779526,345.139750677123,18.6967048699351,18.6967048699351,225.903428337333,225.903428337333,96.1968412467033,96.1968412467033,19.3850636350531,221.945535822152,19.3850636350526
963,18.1508437177194,20.8283146104585,20.8283146104585,352.48261473666,17.6081354968573,17.6081354968573,241.548235343895,241.548235343895,96.6991756961303,96.6991756961303,19.3850636350524,220.536563242577,19.3850636350526
971,17.6174863636508,19.43371121211,19.43371121211,341.956862313369,17.5210104622356,17.5210104622356,241.914202947369,241.914202947369,96.7589363570942,96.7589363570942,19.3850636350528,215.866269583967,19.3850636350526
979,17.1564829423553,18.0661888374732,18.0661888374732,320.392418221373,17.8224316844565,17.8224316844565,230.837290408229,230.837290408229,96.2975621990476,96.2975621990476,19.3850636350524,209.93973851376,19.3850636350526
987,15.5550862801141,18.3539085110682,18.3539085110682,284.721848098563,17.5042265636414,17.5042265636414,210.195633849382,210.195633849382,95.8682064220523,95.8682064220523,19.3850636350527,187.914286261841,30.1453172802727
995,14.8052215544852,18.7158574533843,18.7158574533843,239.888305679904,16.5073359588853,16.5073359588853,184.812979215227,184.812979215227,95.9225856393462,95.9225856393462,19.3850636350523,145.189263091084,30.5825793595
1003,14.5334380089543,18.8493805130552,18.8493805130552,199.553541821405,15.592841304668,15.592841304668,161.888713632328,161.888713632328,94.4049390169906,94.4049390169906,19.3850636350525,112.843833891915,29.3037558910234
1011,13.380393784555,18.564700794117,18.564700794117,161.817800686424,14.4822001853365,14.4822001853365,137.584139546554,137.584139546554,87.5886101251514,87.5886101251514,19.3850636350531,85.2571016320547,31.8665641553884
1019,12.2196744399165,18.5344041711163,18.5344041711163,125.25188554812,13.2198389671917,13.2198389671917,112.350114659734,112.350114659734,81.2644412838934,81.2644412838934,19.3850636350524,60.6241694673541,33.6832523166844
1027,10.9975184543823,17.7945188886659,17.7945188886659,96.2816880484693,12.2488300700738,12.2488300700738,90.5052474630734,90.5052474630734,75.3968970137479,75.3968970137479,19.3850636350528,42.3019941098735,32.9583021331444
1035,10.5420106751137,17.1125297636842,17.1125297636842,76.5014266815501,12.106925353054,12.106925353054,74.4566004015105,74.4566004015105,69.9530076068881,69.9530076068881,19.3850636350524,30.245299601219,30.9502015233731
1043,9.55302612603527,16.3275161315586,16.3275161315586,61.2501909943299,11.6583688580594,11.6583688580594,61.4041289983262,61.4041289983262,64.9021838704725,64.9021838704725,19.3850636350527,21.6964766962379,31.7353666522021
1051,8.42769226111656,15.4366331457374,15.4366331457374,48.4623912080548,11.2676430762622,11.2676430762622,50.1015313120813,50.1015313120813,60.2160452460925,60.2160452460925,19.3850636350523,15.2313082072259,32.1071740645802
1059,7.20068912813574,14.4069328257197,14.4069328257197,38.6937603691131,10.730418187008,10.730418187008,40.9953666723604,40.9953666723604,55.8682603395277,55.8682603395277,19.3850636350525,10.7071428708343,31.1670228851284
1067,6.101820424615,13.7219157987606,13.7219157987606,32.4739843007052,9.92993595437138,9.92993595437138,34.9176798621602,34.9176798621602,51.8343989647475,51.8343989647475,19.3850636350531,7.85792850508309,27.8103544085095
