index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD
185,1462,1,2002,50,-45,55,-35,3,NaN,1.37579189803728,151.048001486262
186,1469,8,2002,50,-45,55,-35,3,NaN,1.37579189803728,151.048001486262
187,1477,16,2002,50,-45,55,-35,3,NaN,0.871844485935012,163.812314568228
188,1485,24,2002,50,-45,55,-35,3,2.14907435096495,1.4973549853278,178.901054201921
189,1493,32,2002,50,-45,55,-35,3,2.28013619386283,1.11361620252696,193.989793727928
190,1501,40,2002,50,-45,55,-35,3,2.157863357223,1.16738205397735,209.078533442087
191,1509,48,2002,50,-45,55,-35,3,2.29905402037155,1.02146495490994,221.249764600198
192,1517,56,2002,50,-45,55,-35,3,2.56073858283348,0.96136184809827,224.668470112615
193,1525,64,2002,50,-45,55,-35,3,2.73906325103663,0.820521878352848,228.087175193363
194,1533,72,2002,50,-45,55,-35,3,2.36274083277074,1.1076214942402,231.505880876383
195,1541,80,2002,50,-45,55,-35,3,1.90341184437139,0.948172027327931,219.16807895475
196,1549,88,2002,50,-45,55,-35,3,2.6541626248075,0.646752084720941,201.578108464811
197,1557,96,2002,50,-45,55,-35,3,2.54532092158759,0.648193656108311,183.988137685194
198,1565,104,2002,50,-45,55,-35,3,2.5136954906714,0.597003027662428,166.398167335457
199,1573,112,2002,50,-45,55,-35,3,2.22044702228071,0.862122623551145,136.29466591494
200,1581,120,2002,50,-45,55,-35,3,2.54567884436643,0.566484993490604,104.403517504004
201,1589,128,2002,50,-45,55,-35,3,2.56104344794572,0.590641258919689,72.5123691453868
202,1597,136,2002,50,-45,55,-35,3,2.85286069022663,0.509197751294518,44.0729709296758
203,1605,144,2002,50,-45,55,-35,3,3.45875876012485,0.413732904718581,39.7958235291145
204,1613,152,2002,50,-45,55,-35,3,3.15145890750136,0.499628183211159,35.5186760984858
205,1621,160,2002,50,-45,55,-35,3,3.27414913492368,0.390862133328382,31.2415286796292
206,1629,168,2002,50,-45,55,-35,3,2.98214127904993,0.415214683674356,27.281261404256
207,1637,176,2002,50,-45,55,-35,3,3.20280488659673,0.521635521690941,24.2716345198121
208,1645,184,2002,50,-45,55,-35,3,3.21909519492131,0.532555068096159,21.2620076090594
209,1653,192,2002,50,-45,55,-35,3,3.34554634159972,0.469382781340006,18.2523806487438
210,1661,200,2002,50,-45,55,-35,3,3.38396454024541,0.488988830933727,16.4830766430994
211,1669,208,2002,50,-45,55,-35,3,3.2199874227848,0.445666322309087,15.9540955665128
212,1677,216,2002,50,-45,55,-35,3,3.19630107914064,0.432232499359733,15.42511449967
213,1685,224,2002,50,-45,55,-35,3,2.93663755286873,0.511146020265927,14.8961334077269
214,1693,232,2002,50,-45,55,-35,3,2.94904177403025,0.545638076195019,16.2685290695065
215,1701,240,2002,50,-45,55,-35,3,2.76403433270896,0.49404230345963,18.7817507789947
216,1709,248,2002,50,-45,55,-35,3,2.92438606612891,0.372926564460601,21.294972500826
217,1717,256,2002,50,-45,55,-35,3,2.76394384535404,0.57146561412822,23.8081941905039
218,1725,264,2002,50,-45,55,-35,3,2.69619209037716,0.375581495810562,29.5978519508243
219,1733,272,2002,50,-45,55,-35,3,2.56343387718696,0.38347853748745,36.4796549895571
220,1741,280,2002,50,-45,55,-35,3,2.77468318112095,0.439326465844186,43.3614581257437
221,1749,288,2002,50,-45,55,-35,3,2.43800447494908,0.583478314456981,50.2432612157862
222,1757,296,2002,50,-45,55,-35,3,2.2274402173844,0.661255851365586,55.2030027119984
223,1765,304,2002,50,-45,55,-35,3,2.07926328324149,0.928985177507722,60.1627440775768
224,1773,312,2002,50,-45,55,-35,3,2.15361459558796,0.915557205048018,65.1224855800471
225,1781,320,2002,50,-45,55,-35,3,2.35389049038578,0.837958762891321,70.9903598610066
226,1789,328,2002,50,-45,55,-35,3,2.89558808530986,0.370597346497618,83.2151644777592
227,1797,336,2002,50,-45,55,-35,3,NaN,0.784584404551593,95.4399689637954
228,1805,344,2002,50,-45,55,-35,3,NaN,0.891473984198799,107.664773471687
229,1813,352,2002,50,-45,55,-35,3,NaN,1.23703086909021,119.816980937985
230,1821,360,2002,50,-45,55,-35,3,NaN,1.34935762813052,131.848192582462
1,1,1,1998,40,-35,45,-25,4,2.31734788116097,0.968622212724704,183.544360946417
2,8,8,1998,40,-35,45,-25,4,2.31734788116097,0.968622212724704,183.544360946417
3,16,16,1998,40,-35,45,-25,4,1.60103286314986,1.01625075183185,212.583504170644
4,24,24,1998,40,-35,45,-25,4,1.52504242363924,1.00625398692128,201.428328003552
5,32,32,1998,40,-35,45,-25,4,2.11013378901611,0.887600030534701,190.273152360254
6,40,40,1998,40,-35,45,-25,4,1.5843643255104,1.22307085996537,179.117976215813
7,48,48,1998,40,-35,45,-25,4,2.1465724384195,0.723932256350598,166.877473015521
8,56,56,1998,40,-35,45,-25,4,2.3005896711579,0.710306705707797,151.380988320444
9,64,64,1998,40,-35,45,-25,4,2.00652566665419,1.09368840820575,135.884504004187
10,72,72,1998,40,-35,45,-25,4,2.24137607097754,0.754981603500121,120.388019273381
11,80,80,1998,40,-35,45,-25,4,2.4690135993814,0.627282882401423,104.671035614411
12,88,88,1998,40,-35,45,-25,4,2.31977358456968,0.819976500748918,88.880552226239
13,96,96,1998,40,-35,45,-25,4,2.58924894428928,0.785484304431365,73.0900686506101
14,104,104,1998,40,-35,45,-25,4,2.62520576154483,0.700299489506482,57.2995851573348
15,112,112,1998,40,-35,45,-25,4,3.23709373670113,0.625124249880534,48.9220929603445
16,120,120,1998,40,-35,45,-25,4,3.09990490239331,0.566361433208389,41.6035996481777
17,128,128,1998,40,-35,45,-25,4,2.99824557994878,0.667973044823535,34.2851062131425
18,136,136,1998,40,-35,45,-25,4,2.87269089918442,0.575490375820686,27.5544285289943
19,144,144,1998,40,-35,45,-25,4,3.08359202937373,0.543298039020507,24.9384608706005
20,152,152,1998,40,-35,45,-25,4,3.21077746438043,0.524300607560876,22.3224932483833
21,160,160,1998,40,-35,45,-25,4,3.0233813520945,0.501012578941449,19.7065255918603
22,168,168,1998,40,-35,45,-25,4,2.81124079729259,0.444265073513971,17.3982139318851
23,176,176,1998,40,-35,45,-25,4,2.58147205500669,0.481957976876626,16.0128702025282
24,184,184,1998,40,-35,45,-25,4,2.374197940392,0.411713823726264,14.6275264985943
25,192,192,1998,40,-35,45,-25,4,2.42076244114224,0.35607378118872,13.2421827813983
26,200,200,1998,40,-35,45,-25,4,2.42998297270784,0.367906711665204,12.5981418452909
27,208,208,1998,40,-35,45,-25,4,2.70446098593693,0.303452872196141,12.6954037048006
28,216,216,1998,40,-35,45,-25,4,2.4651063694834,0.310498667792521,12.7926655461556
29,224,224,1998,40,-35,45,-25,4,2.60011404414482,0.27651125298049,12.8899273909049
30,232,232,1998,40,-35,45,-25,4,2.40106750932067,0.260764201277788,14.3983721745263
31,240,240,1998,40,-35,45,-25,4,2.38386871139581,0.33670828879246,16.7535267074075
32,248,248,1998,40,-35,45,-25,4,2.3493316079169,0.531721291342558,19.1086812237899
33,256,256,1998,40,-35,45,-25,4,2.36150452748154,0.325018125497356,21.4638357844949
34,264,264,1998,40,-35,45,-25,4,2.15676814982291,0.498153373062889,24.342798108144
35,272,272,1998,40,-35,45,-25,4,2.19370883175458,0.476933793588793,27.3963630579578
36,280,280,1998,40,-35,45,-25,4,2.20325679669881,0.541574266560524,30.4499280323586
37,288,288,1998,40,-35,45,-25,4,2.17948469942744,0.366868695466265,33.5034929835797
38,296,296,1998,40,-35,45,-25,4,2.60218137207881,0.486504613699253,38.036503673378
39,304,304,1998,40,-35,45,-25,4,2.11565939450005,0.784147576550863,42.5695144634778
40,312,312,1998,40,-35,45,-25,4,2.21956582094395,0.660943747970887,47.1025251398485
41,320,320,1998,40,-35,45,-25,4,1.67755313562065,0.918055723123972,52.1515606625213
42,328,328,1998,40,-35,45,-25,4,1.91436073491191,0.81306616097031,60.812769573662
43,336,336,1998,40,-35,45,-25,4,2.06766953656439,0.801567663200513,69.4739784792399
44,344,344,1998,40,-35,45,-25,4,1.88084645934274,1.05759979195083,78.1351874379649
45,352,352,1998,40,-35,45,-25,4,1.76498472824635,1.0742767390021,96.1706484888663
46,360,360,1998,40,-35,45,-25,4,2.5794846046244,0.689601530157901,129.829863524901
47,366,1,1999,40,-35,45,-25,4,2.39144196204014,0.932999780817536,121.156973163419
48,373,8,1999,40,-35,45,-25,4,2.39144196204014,0.932999780817536,121.156973163419
49,381,16,1999,40,-35,45,-25,4,2.51920044448093,0.699929982663046,124.451948008074
50,389,24,1999,40,-35,45,-25,4,2.52629147860917,0.650813897294954,118.761844649116
51,397,32,1999,40,-35,45,-25,4,2.10394065628705,0.705593449112384,113.071741433641
52,405,40,1999,40,-35,45,-25,4,2.21306818698609,0.756795273123137,107.381637949778
53,413,48,1999,40,-35,45,-25,4,2.1779716709506,0.821021754611174,99.4574670125714
54,421,56,1999,40,-35,45,-25,4,2.44379822559486,0.687792525810461,84.831093788048
55,429,64,1999,40,-35,45,-25,4,2.30669795704608,0.966257827650214,70.2047206352488
56,437,72,1999,40,-35,45,-25,4,2.69092109846723,0.626838852461163,55.5783473637039
57,445,80,1999,40,-35,45,-25,4,2.68438253469972,0.535963637266601,47.8664181017877
58,453,88,1999,40,-35,45,-25,4,3.02368910098023,0.515931371800294,42.4593034612801
59,461,96,1999,40,-35,45,-25,4,2.38118962725122,0.595901765561128,37.0521888343162
60,469,104,1999,40,-35,45,-25,4,2.73388262730464,0.75752154038577,31.6450741935108
61,477,112,1999,40,-35,45,-25,4,2.71743949513179,0.722851929212262,30.483553096917
62,485,120,1999,40,-35,45,-25,4,2.73217876200106,0.606757463218013,29.9285455041794
63,493,128,1999,40,-35,45,-25,4,3.12782908074226,0.473751132255845,29.3735376195444
64,501,136,1999,40,-35,45,-25,4,3.22447639002498,0.535245839751091,28.5561938467788
65,509,144,1999,40,-35,45,-25,4,3.1856250411519,0.425753003599055,25.9024977686505
66,517,152,1999,40,-35,45,-25,4,2.92260786694231,0.421671737773094,23.2488016385834
67,525,160,1999,40,-35,45,-25,4,3.01408856876139,0.345174112926556,20.5951055587498
68,533,168,1999,40,-35,45,-25,4,2.71292024085983,0.389342613759458,18.4047978589767
69,541,176,1999,40,-35,45,-25,4,2.54032970595438,0.417257063288529,17.604655327946
70,549,184,1999,40,-35,45,-25,4,2.68941852763688,0.384569615000686,16.8045128668349
71,557,192,1999,40,-35,45,-25,4,2.43715456008131,0.26483126439558,16.0043703172771
72,565,200,1999,40,-35,45,-25,4,2.62946893083546,0.249932227304812,15.5323790015529
73,573,208,1999,40,-35,45,-25,4,2.68687052951705,0.329927271860353,15.3885388813995
74,581,216,1999,40,-35,45,-25,4,2.7661053270219,0.337648794881064,15.2446987741193
75,589,224,1999,40,-35,45,-25,4,2.72912150013486,0.362684909372615,15.1008586627825
76,597,232,1999,40,-35,45,-25,4,2.57115479069649,0.318764214764534,16.2321427983377
77,605,240,1999,40,-35,45,-25,4,2.54102710266975,0.361796139783039,18.1285014823908
78,613,248,1999,40,-35,45,-25,4,2.22371166356891,0.314271540950761,20.0248601766427
79,621,256,1999,40,-35,45,-25,4,2.35992202085211,0.435132388150989,21.9212188458278
80,629,264,1999,40,-35,45,-25,4,2.46490405478297,0.530344120783881,26.5904920570884
81,637,272,1999,40,-35,45,-25,4,2.31001732028168,0.377617208716182,32.1840701301066
82,645,280,1999,40,-35,45,-25,4,2.11934518419449,0.540013665619052,37.7776481948297
83,653,288,1999,40,-35,45,-25,4,2.27462411468633,0.447167572457787,43.371226276325
84,661,296,1999,40,-35,45,-25,4,2.52770804016396,0.69502360323842,48.2968250476983
85,669,304,1999,40,-35,45,-25,4,2.39640683699635,0.764283987379337,53.222423698538
86,677,312,1999,40,-35,45,-25,4,1.95837298265786,0.804830602752521,58.1480224367646
87,685,320,1999,40,-35,45,-25,4,1.94436751319496,0.687773016591543,63.9757779526048
88,693,328,1999,40,-35,45,-25,4,1.79835730307225,0.79808046945185,76.1186310982705
89,701,336,1999,40,-35,45,-25,4,2.08953991548201,0.847479180695498,88.2614843397673
90,709,344,1999,40,-35,45,-25,4,1.79302669287625,0.778283912752467,100.40433748742
91,717,352,1999,40,-35,45,-25,4,1.75517515139622,1.06725678371552,109.655193959872
92,725,360,1999,40,-35,45,-25,4,1.96324004782039,0.956418196454531,114.086055926416
93,732,1,2000,40,-35,45,-25,4,2.19144119864979,0.959455345777709,154.713476128049
94,739,8,2000,40,-35,45,-25,4,2.19144119864979,0.959455345777709,154.713476128049
95,747,16,2000,40,-35,45,-25,4,2.3118634057212,0.781726839357111,165.70932716979
96,755,24,2000,40,-35,45,-25,4,2.11678685278631,0.686448531514438,160.596124406126
97,763,32,2000,40,-35,45,-25,4,2.14618842673699,0.809573415573011,155.482922043139
98,771,40,2000,40,-35,45,-25,4,1.89534897386471,0.883261591555052,150.369719490608
99,779,48,2000,40,-35,45,-25,4,2.03741767034795,0.775432155129049,146.671390516957
100,787,56,2000,40,-35,45,-25,4,2.31169578227506,0.671367625895337,147.217681948808
101,795,64,2000,40,-35,45,-25,4,1.78102817060073,0.998938419789636,147.76397358242
102,803,72,2000,40,-35,45,-25,4,2.46280902278623,0.658762475161594,148.310265082221
103,811,80,2000,40,-35,45,-25,4,2.67429052712185,0.634382132782636,154.260642209252
104,819,88,2000,40,-35,45,-25,4,2.44841712204186,0.569109299961365,162.012381309801
105,827,96,2000,40,-35,45,-25,4,2.81384017851641,0.518032611995507,169.764120601946
106,835,104,2000,40,-35,45,-25,4,2.5001903884515,0.522910933907942,177.515859798326
107,843,112,2000,40,-35,45,-25,4,2.80384356011899,0.566942301216928,149.290440070034
108,851,120,2000,40,-35,45,-25,4,2.52851556079149,0.713774844737041,115.925426682731
109,859,128,2000,40,-35,45,-25,4,3.09789337278409,0.554854907470505,82.5604126838515
110,867,136,2000,40,-35,45,-25,4,3.14709931924721,0.475014499964459,52.7435759305128
111,875,144,2000,40,-35,45,-25,4,3.03687794487946,0.489945613453735,47.7639771282841
112,883,152,2000,40,-35,45,-25,4,3.09244315346726,0.324824575390411,42.7843784722687
113,891,160,2000,40,-35,45,-25,4,3.0180978534919,0.361916041597222,37.8047796957693
114,899,168,2000,40,-35,45,-25,4,3.10318641313057,0.387996014832892,33.4273730919925
115,907,176,2000,40,-35,45,-25,4,2.97628211747159,0.320978522272071,30.8565428860817
116,915,184,2000,40,-35,45,-25,4,2.91609019026144,0.416727423786792,28.2857127036154
117,923,192,2000,40,-35,45,-25,4,2.70935315017442,0.323790331746806,25.7148825641639
118,931,200,2000,40,-35,45,-25,4,2.84563903565265,0.310286799621619,23.5769353389078
119,939,208,2000,40,-35,45,-25,4,2.66289188971317,0.355397768913288,21.8718710900099
120,947,216,2000,40,-35,45,-25,4,2.53606597692926,0.259196372509574,20.1668068348948
121,955,224,2000,40,-35,45,-25,4,2.37654440263803,0.323413790985471,18.4617425800861
122,963,232,2000,40,-35,45,-25,4,2.50100942891428,0.290910869947664,18.5479385681947
123,971,240,2000,40,-35,45,-25,4,2.35208338482821,0.449651517354435,19.7088907430652
124,979,248,2000,40,-35,45,-25,4,2.26922745630985,0.299520806204965,20.8698428995991
125,987,256,2000,40,-35,45,-25,4,2.41688228474121,0.359938496691721,22.0307950677723
126,995,264,2000,40,-35,45,-25,4,2.27113515425723,0.508847710698555,25.7052700002492
127,1003,272,2000,40,-35,45,-25,4,1.95599108147229,0.600363596502872,30.2175858305727
128,1011,280,2000,40,-35,45,-25,4,2.10890079967881,0.579555389086179,34.7299017635651
129,1019,288,2000,40,-35,45,-25,4,2.17457398171641,0.417288877799025,39.2422175995013
130,1027,296,2000,40,-35,45,-25,4,2.28740030761501,0.669082107689493,40.7028505614235
131,1035,304,2000,40,-35,45,-25,4,2.16693642648513,0.665175931507029,42.163483509736
132,1043,312,2000,40,-35,45,-25,4,2.16632404280122,0.719116075663732,43.6241165169412
133,1051,320,2000,40,-35,45,-25,4,1.7158613529996,0.848103840320838,47.288237458865
134,1059,328,2000,40,-35,45,-25,4,1.71267019825155,1.04896416274859,66.3767750845686
135,1067,336,2000,40,-35,45,-25,4,2.18237770441042,0.836195897426734,85.4653124755624
136,1075,344,2000,40,-35,45,-25,4,2.40751679782912,0.839949609875688,104.553850144678
137,1083,352,2000,40,-35,45,-25,4,2.22058251201346,0.798795495177615,121.309762631258
138,1091,360,2000,40,-35,45,-25,4,2.1953785575582,0.900751214977801,134.177966864109
139,1097,1,2001,40,-35,45,-25,4,2.21364406877992,0.710099069850169,218.23012204124
140,1104,8,2001,40,-35,45,-25,4,2.21364406877992,0.710099069850169,218.23012204124
141,1112,16,2001,40,-35,45,-25,4,2.09011374845625,0.772515975363736,256.045694046551
142,1120,24,2001,40,-35,45,-25,4,2.46348985739462,0.701006939587472,273.764009814197
143,1128,32,2001,40,-35,45,-25,4,2.31523632711307,0.697556290848615,291.482326017817
144,1136,40,2001,40,-35,45,-25,4,2.30532032782286,0.821630882998273,309.200641574794
145,1144,48,2001,40,-35,45,-25,4,1.67206419603816,0.846866851026686,321.468957877756
146,1152,56,2001,40,-35,45,-25,4,2.43457401346017,0.682907535213209,317.387276839549
147,1160,64,2001,40,-35,45,-25,4,2.13959359884228,0.794116233439788,313.305595514047
148,1168,72,2001,40,-35,45,-25,4,2.36553240404847,0.620713100751099,309.223914441402
149,1176,80,2001,40,-35,45,-25,4,2.67965449790729,0.516258206797922,258.904516261485
150,1184,88,2001,40,-35,45,-25,4,2.48282940022596,0.758070513436529,193.172545649609
151,1192,96,2001,40,-35,45,-25,4,2.28021198092603,0.777029637637071,127.440575107336
152,1200,104,2001,40,-35,45,-25,4,2.49580284971392,0.699637240900805,61.7086046611104
153,1208,112,2001,40,-35,45,-25,4,3.22770982882549,0.577336951390222,47.6201170247628
154,1216,120,2001,40,-35,45,-25,4,3.20764086251423,0.408117876701147,40.9092698881526
155,1224,128,2001,40,-35,45,-25,4,3.50857002734223,0.422854565110627,34.198422466798
156,1232,136,2001,40,-35,45,-25,4,3.42924853180222,0.41517445448951,28.0215296097763
157,1240,144,2001,40,-35,45,-25,4,3.38116712545163,0.454393673686534,25.5823183165822
158,1248,152,2001,40,-35,45,-25,4,3.1554446876398,0.41842031051259,23.1431069854399
159,1256,160,2001,40,-35,45,-25,4,3.00286321900424,0.468962287415837,20.7038956530144
160,1264,168,2001,40,-35,45,-25,4,2.88743944052066,0.456047774497034,18.5529506453127
161,1272,176,2001,40,-35,45,-25,4,2.95497699603773,0.419875038640333,17.2668046670325
162,1280,184,2001,40,-35,45,-25,4,2.84578391656137,0.394883419056638,15.9806586730481
163,1288,192,2001,40,-35,45,-25,4,2.76527518457271,0.44614579573297,14.694512679163
164,1296,200,2001,40,-35,45,-25,4,2.46161422242535,0.379671256594737,13.9721303492536
165,1304,208,2001,40,-35,45,-25,4,2.51912303811369,0.459391491143046,13.8135116308348
166,1312,216,2001,40,-35,45,-25,4,2.29109022725243,0.346352902345019,13.6548929229544
167,1320,224,2001,40,-35,45,-25,4,2.22338270199062,0.296607247132528,13.4962742330217
168,1328,232,2001,40,-35,45,-25,4,2.31008132143563,0.485935546780276,15.1631612857846
169,1336,240,2001,40,-35,45,-25,4,2.2629767149688,0.473302177920011,17.9253518010759
170,1344,248,2001,40,-35,45,-25,4,2.09305918937863,0.382915898822495,20.687542360392
171,1352,256,2001,40,-35,45,-25,4,2.15406367459953,0.476663361378178,23.4497328933743
172,1360,264,2001,40,-35,45,-25,4,2.25428347928033,0.526136459177451,27.5313059754504
173,1368,272,2001,40,-35,45,-25,4,2.20125531755655,0.539892415089729,32.052673246546
174,1376,280,2001,40,-35,45,-25,4,2.65815532487068,0.430350759302573,36.5740404755209
175,1384,288,2001,40,-35,45,-25,4,2.45528402256365,0.40441211173353,41.0954077339339
176,1392,296,2001,40,-35,45,-25,4,2.34045582157216,0.825490968541919,47.2067860423195
177,1400,304,2001,40,-35,45,-25,4,2.17452240823034,0.878581598083715,53.318164403273
178,1408,312,2001,40,-35,45,-25,4,2.29917369693703,0.468994194037238,59.4295427461468
179,1416,320,2001,40,-35,45,-25,4,2.32339295284151,0.661132347556197,65.9929694576729
180,1424,328,2001,40,-35,45,-25,4,1.79663295436415,0.897238704882917,75.7207356883422
181,1432,336,2001,40,-35,45,-25,4,2.40475018432487,0.779423097991954,85.4485017168525
182,1440,344,2001,40,-35,45,-25,4,1.76383889910214,0.855592742131402,95.1762678994738
183,1448,352,2001,40,-35,45,-25,4,1.39968445194662,1.14175707272646,116.02142307765
184,1456,360,2001,40,-35,45,-25,4,2.66487730673676,0.668532644552392,155.395560661356
185,1462,1,2002,40,-35,45,-25,4,1.72589411111015,0.913728437618927,169.693575186995
186,1469,8,2002,40,-35,45,-25,4,1.72589411111015,0.913728437618927,169.693575186995
187,1477,16,2002,40,-35,45,-25,4,1.79599044824614,0.752986952702893,180.144569957853
188,1485,24,2002,40,-35,45,-25,4,1.53588064841535,1.30927849132933,201.085624753436
189,1493,32,2002,40,-35,45,-25,4,2.68423423424421,0.644458009564918,222.026679257818
190,1501,40,2002,40,-35,45,-25,4,2.58687427823756,0.822381085738516,242.967734010154
191,1509,48,2002,40,-35,45,-25,4,1.7710517451705,0.959021629076465,259.717997984821
192,1517,56,2002,40,-35,45,-25,4,1.71079044508195,0.752383276523757,263.895887167455
193,1525,64,2002,40,-35,45,-25,4,1.10706378696491,1.15859810697482,268.073776386448
194,1533,72,2002,40,-35,45,-25,4,1.59661974547262,0.996448551767089,272.251665829819
195,1541,80,2002,40,-35,45,-25,4,2.61584522396767,0.539670638784518,248.997221925259
196,1549,88,2002,40,-35,45,-25,4,2.27357862420353,0.697797225575484,216.598666248587
197,1557,96,2002,40,-35,45,-25,4,2.25713170568963,0.721031476301157,184.200110777485
198,1565,104,2002,40,-35,45,-25,4,2.43060474978655,0.983166942756701,151.801555279295
199,1573,112,2002,40,-35,45,-25,4,2.44662871949292,0.542123967168713,119.733956594335
200,1581,120,2002,40,-35,45,-25,4,3.31886326933355,0.586739574785089,87.7136372484268
201,1589,128,2002,40,-35,45,-25,4,3.51471683563261,0.521948559342889,55.6933178074824
202,1597,136,2002,40,-35,45,-25,4,3.39606775408362,0.564881954293482,27.3937965775529
203,1605,144,2002,40,-35,45,-25,4,3.01293427447934,0.40861698145689,25.1398621333639
204,1613,152,2002,40,-35,45,-25,4,3.03766914357291,0.491436555257902,22.8859276885291
205,1621,160,2002,40,-35,45,-25,4,2.91205450176982,0.446666162059445,20.6319932148523
206,1629,168,2002,40,-35,45,-25,4,3.18698097580734,0.461145796295663,18.5220042189128
207,1637,176,2002,40,-35,45,-25,4,2.91588103455779,0.371744469194021,16.8438514904347
208,1645,184,2002,40,-35,45,-25,4,2.94263920405643,0.375742513982334,15.1656987283462
209,1653,192,2002,40,-35,45,-25,4,2.94486597197972,0.386513863464448,13.4875459882452
210,1661,200,2002,40,-35,45,-25,4,2.82958001008758,0.31171483543211,12.7520152717167
211,1669,208,2002,40,-35,45,-25,4,2.56463985835137,0.306099377412631,12.9591065887693
212,1677,216,2002,40,-35,45,-25,4,2.25292416099093,0.335829289525495,13.1661979049858
213,1685,224,2002,40,-35,45,-25,4,2.24545404921427,0.380913057085969,13.3732892293566
214,1693,232,2002,40,-35,45,-25,4,2.42410545537711,0.415132686292487,14.789767877087
215,1701,240,2002,40,-35,45,-25,4,2.12847005498324,0.424203896603851,16.9318789143612
216,1709,248,2002,40,-35,45,-25,4,2.12643528496442,0.416118599888087,19.073989957033
217,1717,256,2002,40,-35,45,-25,4,2.3989141473128,0.446493596580091,21.2161010078424
218,1725,264,2002,40,-35,45,-25,4,2.24557060880588,0.561769922755237,25.7950061093602
219,1733,272,2002,40,-35,45,-25,4,2.34200868163569,0.572320661932463,31.1861759194897
220,1741,280,2002,40,-35,45,-25,4,2.24646312218519,0.543562779211655,36.5773456783427
221,1749,288,2002,40,-35,45,-25,4,2.11771408729483,0.802207651977051,41.968515464796
222,1757,296,2002,40,-35,45,-25,4,2.05496476044991,0.748603914549415,51.2508186535041
223,1765,304,2002,40,-35,45,-25,4,2.05505244011826,0.751700348441324,60.5331219018169
224,1773,312,2002,40,-35,45,-25,4,2.33947658842415,0.787008217111946,69.8154250746303
225,1781,320,2002,40,-35,45,-25,4,2.52611266704708,0.625196712165724,80.1380382615992
226,1789,328,2002,40,-35,45,-25,4,2.60968477904184,0.953443441882205,97.7428228316376
227,1797,336,2002,40,-35,45,-25,4,2.25649968934824,0.908861267110715,115.347607213921
228,1805,344,2002,40,-35,45,-25,4,2.04568433599439,1.09213488540741,132.952391849757
229,1813,352,2002,40,-35,45,-25,4,1.86011215042081,0.980333154547971,147.204242256615
230,1821,360,2002,40,-35,45,-25,4,1.64398162180575,1.23787958108375,155.867869659927
1,1,1,1998,45,-35,50,-25,5,1.07691309806017,1.31157097103163,166.105081960427
2,8,8,1998,45,-35,50,-25,5,1.07691309806017,1.31157097103163,166.105081960427
3,16,16,1998,45,-35,50,-25,5,1.49199566254498,1.35990186368685,186.921069647538
4,24,24,1998,45,-35,50,-25,5,1.96527091339216,1.09785334311386,195.812685487999
5,32,32,1998,45,-35,50,-25,5,1.62916567451827,1.25107463278721,204.704301291175
6,40,40,1998,45,-35,50,-25,5,1.31441210957606,1.31006152535255,213.595917091238
7,48,48,1998,45,-35,50,-25,5,1.85436502429469,1.00944646143077,217.414172989528
8,56,56,1998,45,-35,50,-25,5,2.05602799793531,0.830162448000432,206.012349421912
9,64,64,1998,45,-35,50,-25,5,1.85398345631247,1.0271996324709,194.610525736478
10,72,72,1998,45,-35,50,-25,5,2.45336009994987,0.885755768150466,183.208702149689
11,80,80,1998,45,-35,50,-25,5,2.18543318444402,0.763222097973096,198.561008857026
12,88,88,1998,45,-35,50,-25,5,2.43982204156887,0.647717794736787,222.831358618935
13,96,96,1998,45,-35,50,-25,5,2.34275823397857,0.718833750724934,247.101708896558
14,104,104,1998,45,-35,50,-25,5,2.40883649072821,0.763898967319817,271.372058884303
15,112,112,1998,45,-35,50,-25,5,3.05330570020108,0.524534448133255,217.523218421871
16,120,120,1998,45,-35,50,-25,5,2.77506265699196,0.537468758457407,152.514493040575
17,128,128,1998,45,-35,50,-25,5,3.74259565357419,0.664411867429896,87.5057680211133
18,136,136,1998,45,-35,50,-25,5,3.15166019878311,0.503284378218934,30.2653993600276
19,144,144,1998,45,-35,50,-25,5,3.26917241105072,0.572518509924101,27.403527535018
20,152,152,1998,45,-35,50,-25,5,3.5227500809586,0.522741126810359,24.5416557112999
21,160,160,1998,45,-35,50,-25,5,3.69385540689641,0.42290405668006,21.6797838682434
22,168,168,1998,45,-35,50,-25,5,3.43101095264212,0.446002905939467,19.1845957963004
23,176,176,1998,45,-35,50,-25,5,3.26371022869267,0.486353464837399,17.7894591393405
24,184,184,1998,45,-35,50,-25,5,3.21121933136979,0.415340758146802,16.3943224556993
25,192,192,1998,45,-35,50,-25,5,3.10117692129063,0.360175130564863,14.9991857672731
26,200,200,1998,45,-35,50,-25,5,2.98289372348149,0.398282776326358,14.0840890179161
27,208,208,1998,45,-35,50,-25,5,2.98584480745549,0.321964821522654,13.6490322001278
28,216,216,1998,45,-35,50,-25,5,2.72665590957579,0.367162423436297,13.2139753626039
29,224,224,1998,45,-35,50,-25,5,2.67684751021033,0.400883399818904,12.7789185322242
30,232,232,1998,45,-35,50,-25,5,2.39460302051748,0.404529680294282,14.1554444683509
31,240,240,1998,45,-35,50,-25,5,2.39114497847215,0.382761184801724,16.6189200491707
32,248,248,1998,45,-35,50,-25,5,2.47599396042436,0.467197438595325,19.0823956111074
33,256,256,1998,45,-35,50,-25,5,2.70397520597351,0.426912816079015,21.5458712100984
34,264,264,1998,45,-35,50,-25,5,2.30414053462016,0.482541157240167,25.7161514567005
