tc,days,years,latmin,lonmin,latmax,lonmax,PhytC,stDevPhytC
128,281,2000,40,-25,45,-15,10.1438144349059,6.4369168918991
129,289,2000,40,-25,45,-15,8.20466595161319,6.07025445124834
130,297,2000,40,-25,45,-15,11.4859242431737,6.45064403463087
131,305,2000,40,-25,45,-15,12.5359424877333,7.30857780644352
132,313,2000,40,-25,45,-15,11.4485868254915,6.81912836754934
133,321,2000,40,-25,45,-15,7.50716754171584,6.43682556116318
134,329,2000,40,-25,45,-15,12.5755922540112,5.69929349651275
135,337,2000,40,-25,45,-15,11.0353141958184,6.52350193370794
136,345,2000,40,-25,45,-15,10.7660715350406,9.58633045418658
137,353,2000,40,-25,45,-15,7.82948423433045,11.5202558908961
138,361,2000,40,-25,45,-15,10.7743912718192,8.47712525202328
139,1,2001,40,-25,45,-15,8.18385321189136,12.9756194968075
140,9,2001,40,-25,45,-15,9.8465204513539,11.2409420900565
141,17,2001,40,-25,45,-15,16.4484731168404,9.71529336507649
142,25,2001,40,-25,45,-15,14.6771286872195,11.0351255029419
143,33,2001,40,-25,45,-15,19.1459558234674,11.2472761706098
144,41,2001,40,-25,45,-15,12.7298417812379,8.4070442955723
145,49,2001,40,-25,45,-15,15.1803278825433,8.76223214564794
146,57,2001,40,-25,45,-15,13.7870779242325,7.47129506643556
147,65,2001,40,-25,45,-15,16.9462824533301,8.82135563074871
148,73,2001,40,-25,45,-15,15.2399472122754,7.70256814755299
149,81,2001,40,-25,45,-15,15.2060887254113,11.3152483553781
150,89,2001,40,-25,45,-15,14.0267507531805,9.83970375544065
151,97,2001,40,-25,45,-15,23.6971046193245,13.8723872375502
152,105,2001,40,-25,45,-15,36.0884070240624,19.5795632936024
153,113,2001,40,-25,45,-15,27.3174196270357,8.74774581747262
