tc,P,P025,P05,P1,P2,P4
1709,-0.0016586359525663,-0.00387955315861839,-0.00307901056991504,-0.00230565619267191,-0.00212743249754155,-0.00210429651881302
1717,-0.0010563454451509,-0.00288676289362578,-0.00225660499673127,-0.00163996656562013,-0.00149693328680351,-0.00147834885014701
1725,-0.00517608656340538,-0.0100087554287568,-0.0085156513978073,-0.00700111081994626,-0.00665069854074191,-0.00660547757774556
1733,-0.00383491443391682,-0.00792103583744408,-0.0063551476104656,-0.0047393278588771,-0.00436082768304931,-0.00431187766120808
1741,-0.00584091656231433,-0.00978468349502904,-0.00859469868058563,-0.00730405929191454,-0.00699256862982516,-0.00695203862215778
1749,-0.00444000842827162,-0.00737798407543206,-0.00625425151672632,-0.00503752597532104,-0.00474174537343721,-0.00470317456299362
1757,-0.0177335346860818,-0.0263078891166414,-0.0251537166334429,-0.0233098162350935,-0.0227850179587516,-0.0227146798409729
1765,0.00857112051746582,-0.00339924976400468,0.00723824844152524,0.0138934849684755,0.0155373300955903,0.0157518670887785
1773,0.0197710300785099,0.0110586273303634,0.0163851689503331,0.0209861121473579,0.0220585869799859,0.0221974200702618
1781,0.0289715523633378,0.0206940006704643,0.0265782875091177,0.0324952884451365,0.0338924298391878,0.0340735832449423
1789,0.021498695046267,0.0101958188205767,0.0143603688487649,0.0192913896241566,0.0206563675546552,0.0208413602865658
1797,0.0210919943728376,0.00960435670259361,0.0148577896866018,0.0215430200671105,0.0233997776913926,0.0236502512774433
1805,0.0104952976862043,0.000586389802864673,0.003496317440625,0.00662745753207693,0.00740218902263313,0.00750464963357159
1813,0.00671714330420589,-0.00186298051480397,0.000988567391698424,0.00426142045414655,0.00511812549093037,0.00523310274095802
1821,0.0124401030436268,0.00344277257066034,0.00859954417384587,0.0150431863944809,0.0167022685238807,0.0169192368104156
