index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC
65,509,144,1999,50,-25,55,-15,9,3.34652303242529
66,517,152,1999,50,-25,55,-15,9,3.07103193319
67,525,160,1999,50,-25,55,-15,9,3.08699560980282
68,533,168,1999,50,-25,55,-15,9,3.25801148872465
69,541,176,1999,50,-25,55,-15,9,3.30025868792574
70,549,184,1999,50,-25,55,-15,9,3.36590719925548
71,557,192,1999,50,-25,55,-15,9,3.48864714359618
72,565,200,1999,50,-25,55,-15,9,3.55665434703816
73,573,208,1999,50,-25,55,-15,9,3.46271178648028
74,581,216,1999,50,-25,55,-15,9,3.30721843548401
75,589,224,1999,50,-25,55,-15,9,3.13701016656716
76,597,232,1999,50,-25,55,-15,9,3.12575479174194
77,605,240,1999,50,-25,55,-15,9,3.12371229627162
78,613,248,1999,50,-25,55,-15,9,2.92699867719831
79,621,256,1999,50,-25,55,-15,9,2.98874007236648
80,629,264,1999,50,-25,55,-15,9,2.7440262885205
81,637,272,1999,50,-25,55,-15,9,2.8154118873116
82,645,280,1999,50,-25,55,-15,9,2.95344969483047
83,653,288,1999,50,-25,55,-15,9,2.79899225337048
84,661,296,1999,50,-25,55,-15,9,2.3039936989055
85,669,304,1999,50,-25,55,-15,9,2.86680320082593
86,677,312,1999,50,-25,55,-15,9,2.61682873913961
87,685,320,1999,50,-25,55,-15,9,2.19655093779463
88,693,328,1999,50,-25,55,-15,9,2.28500641368462
89,701,336,1999,50,-25,55,-15,9,NaN
90,709,344,1999,50,-25,55,-15,9,NaN
91,717,352,1999,50,-25,55,-15,9,NaN
92,725,360,1999,50,-25,55,-15,9,NaN
93,732,1,2000,50,-25,55,-15,9,NaN
94,739,8,2000,50,-25,55,-15,9,NaN
95,747,16,2000,50,-25,55,-15,9,NaN
96,755,24,2000,50,-25,55,-15,9,1.02871981317057
97,763,32,2000,50,-25,55,-15,9,2.07786500479935
98,771,40,2000,50,-25,55,-15,9,2.70788245873464
99,779,48,2000,50,-25,55,-15,9,2.8119449028712
100,787,56,2000,50,-25,55,-15,9,2.34249239517279
101,795,64,2000,50,-25,55,-15,9,1.51387520784032
102,803,72,2000,50,-25,55,-15,9,1.8992061666756
103,811,80,2000,50,-25,55,-15,9,2.53856340377631
104,819,88,2000,50,-25,55,-15,9,2.46348844020914
105,827,96,2000,50,-25,55,-15,9,2.71752035185003
106,835,104,2000,50,-25,55,-15,9,2.73853685029747
107,843,112,2000,50,-25,55,-15,9,2.81413679562472
108,851,120,2000,50,-25,55,-15,9,2.8524944834835
109,859,128,2000,50,-25,55,-15,9,3.20519720170279
110,867,136,2000,50,-25,55,-15,9,3.12903025547684
111,875,144,2000,50,-25,55,-15,9,2.94476517306992
112,883,152,2000,50,-25,55,-15,9,2.91093723780814
113,891,160,2000,50,-25,55,-15,9,3.13266551967444
114,899,168,2000,50,-25,55,-15,9,2.97496064372747
115,907,176,2000,50,-25,55,-15,9,3.12220558388793
116,915,184,2000,50,-25,55,-15,9,3.27335790941283
117,923,192,2000,50,-25,55,-15,9,3.56293792478698
118,931,200,2000,50,-25,55,-15,9,3.23580261723117
119,939,208,2000,50,-25,55,-15,9,3.21102022791023
120,947,216,2000,50,-25,55,-15,9,3.14993305949161
121,955,224,2000,50,-25,55,-15,9,2.94330860940435
122,963,232,2000,50,-25,55,-15,9,2.97881828775242
123,971,240,2000,50,-25,55,-15,9,2.92901855617808
124,979,248,2000,50,-25,55,-15,9,2.98138266067205
125,987,256,2000,50,-25,55,-15,9,3.02379119047026
126,995,264,2000,50,-25,55,-15,9,3.06899194788862
127,1003,272,2000,50,-25,55,-15,9,2.82115140418179
128,1011,280,2000,50,-25,55,-15,9,2.83621818196723
129,1019,288,2000,50,-25,55,-15,9,2.65988362119446
130,1027,296,2000,50,-25,55,-15,9,2.48387245181554
131,1035,304,2000,50,-25,55,-15,9,2.88795210134515
132,1043,312,2000,50,-25,55,-15,9,2.71257576965018
133,1051,320,2000,50,-25,55,-15,9,2.71480968177907
134,1059,328,2000,50,-25,55,-15,9,2.73952212084892
135,1067,336,2000,50,-25,55,-15,9,NaN
136,1075,344,2000,50,-25,55,-15,9,NaN
137,1083,352,2000,50,-25,55,-15,9,NaN
138,1091,360,2000,50,-25,55,-15,9,NaN
139,1097,1,2001,50,-25,55,-15,9,NaN
140,1104,8,2001,50,-25,55,-15,9,NaN
141,1112,16,2001,50,-25,55,-15,9,NaN
142,1120,24,2001,50,-25,55,-15,9,2.1006427750541
143,1128,32,2001,50,-25,55,-15,9,1.24535269998519
144,1136,40,2001,50,-25,55,-15,9,1.05609322252628
145,1144,48,2001,50,-25,55,-15,9,1.41356597331531
146,1152,56,2001,50,-25,55,-15,9,1.74328957858039
147,1160,64,2001,50,-25,55,-15,9,1.81224687662861
148,1168,72,2001,50,-25,55,-15,9,2.46676454827293
149,1176,80,2001,50,-25,55,-15,9,1.48741869553764
150,1184,88,2001,50,-25,55,-15,9,2.27238340076197
151,1192,96,2001,50,-25,55,-15,9,2.34411038684781
152,1200,104,2001,50,-25,55,-15,9,2.02664948488201
153,1208,112,2001,50,-25,55,-15,9,3.5131733858522
154,1216,120,2001,50,-25,55,-15,9,3.45299285427548
155,1224,128,2001,50,-25,55,-15,9,2.7295857848215
156,1232,136,2001,50,-25,55,-15,9,2.70049919501506
157,1240,144,2001,50,-25,55,-15,9,2.53523757325556
158,1248,152,2001,50,-25,55,-15,9,3.07901581887668
159,1256,160,2001,50,-25,55,-15,9,3.20315219250787
160,1264,168,2001,50,-25,55,-15,9,3.22075836798565
161,1272,176,2001,50,-25,55,-15,9,3.61445124629671
162,1280,184,2001,50,-25,55,-15,9,3.90372573008957
163,1288,192,2001,50,-25,55,-15,9,3.65544244220298
164,1296,200,2001,50,-25,55,-15,9,3.53946021351239
165,1304,208,2001,50,-25,55,-15,9,3.44338810875108
166,1312,216,2001,50,-25,55,-15,9,3.48681173117836
167,1320,224,2001,50,-25,55,-15,9,3.31184571731087
168,1328,232,2001,50,-25,55,-15,9,3.24182387679218
169,1336,240,2001,50,-25,55,-15,9,2.87539337527285
170,1344,248,2001,50,-25,55,-15,9,2.94849845167434
171,1352,256,2001,50,-25,55,-15,9,2.72808813736138
172,1360,264,2001,50,-25,55,-15,9,2.60214316010974
173,1368,272,2001,50,-25,55,-15,9,2.56610778987922
174,1376,280,2001,50,-25,55,-15,9,2.50995829590415
175,1384,288,2001,50,-25,55,-15,9,2.28841461042277
176,1392,296,2001,50,-25,55,-15,9,2.01349113534532
177,1400,304,2001,50,-25,55,-15,9,2.28603150603606
178,1408,312,2001,50,-25,55,-15,9,1.8672996257773
179,1416,320,2001,50,-25,55,-15,9,1.89159641854845
180,1424,328,2001,50,-25,55,-15,9,1.92886002578894
181,1432,336,2001,50,-25,55,-15,9,NaN
182,1440,344,2001,50,-25,55,-15,9,NaN
183,1448,352,2001,50,-25,55,-15,9,NaN
184,1456,360,2001,50,-25,55,-15,9,NaN
185,1462,1,2002,50,-25,55,-15,9,NaN
186,1469,8,2002,50,-25,55,-15,9,NaN
187,1477,16,2002,50,-25,55,-15,9,NaN
188,1485,24,2002,50,-25,55,-15,9,2.51235012446312
189,1493,32,2002,50,-25,55,-15,9,2.166797168575
190,1501,40,2002,50,-25,55,-15,9,1.79486834305806
191,1509,48,2002,50,-25,55,-15,9,2.04158981068487
192,1517,56,2002,50,-25,55,-15,9,2.27825647158382
193,1525,64,2002,50,-25,55,-15,9,2.40104121614203
194,1533,72,2002,50,-25,55,-15,9,1.95261281938491
195,1541,80,2002,50,-25,55,-15,9,1.31600830818954
196,1549,88,2002,50,-25,55,-15,9,1.60471612244054
197,1557,96,2002,50,-25,55,-15,9,1.97072005001884
198,1565,104,2002,50,-25,55,-15,9,2.37541367696327
199,1573,112,2002,50,-25,55,-15,9,2.43543760565214
200,1581,120,2002,50,-25,55,-15,9,2.87491169010115
201,1589,128,2002,50,-25,55,-15,9,2.91532789415695
202,1597,136,2002,50,-25,55,-15,9,3.45035731743834
203,1605,144,2002,50,-25,55,-15,9,3.46758725057813
204,1613,152,2002,50,-25,55,-15,9,3.22700005904373
205,1621,160,2002,50,-25,55,-15,9,3.41330197944088
206,1629,168,2002,50,-25,55,-15,9,3.20647127732427
207,1637,176,2002,50,-25,55,-15,9,3.22692160578893
208,1645,184,2002,50,-25,55,-15,9,2.97052168521931
209,1653,192,2002,50,-25,55,-15,9,2.7436920457165
210,1661,200,2002,50,-25,55,-15,9,2.90007792917951
211,1669,208,2002,50,-25,55,-15,9,2.77872396167543
212,1677,216,2002,50,-25,55,-15,9,2.99975073882726
213,1685,224,2002,50,-25,55,-15,9,2.97145032511469
214,1693,232,2002,50,-25,55,-15,9,3.01746221293691
215,1701,240,2002,50,-25,55,-15,9,3.19769502530606
216,1709,248,2002,50,-25,55,-15,9,3.10209334909022
217,1717,256,2002,50,-25,55,-15,9,2.8451760582832
218,1725,264,2002,50,-25,55,-15,9,2.96517270100116
219,1733,272,2002,50,-25,55,-15,9,2.8526045040739
220,1741,280,2002,50,-25,55,-15,9,2.77199995239672
221,1749,288,2002,50,-25,55,-15,9,2.36743228435036
222,1757,296,2002,50,-25,55,-15,9,2.16349279274752
223,1765,304,2002,50,-25,55,-15,9,2.23198121281109
224,1773,312,2002,50,-25,55,-15,9,1.77706048104092
225,1781,320,2002,50,-25,55,-15,9,2.3447803399008
226,1789,328,2002,50,-25,55,-15,9,2.54490497726741
227,1797,336,2002,50,-25,55,-15,9,NaN
228,1805,344,2002,50,-25,55,-15,9,NaN
229,1813,352,2002,50,-25,55,-15,9,NaN
230,1821,360,2002,50,-25,55,-15,9,NaN
