tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline
859,20.1837107060043,16.0047613709746,15.2375295555921,123.236927239628,28.1658888150903,18.4226218837999,138.320105463433,21.0234197175345,381.605014836246,381.605014836246,15.6899507786503,58.6539949449569,4.23431244003913
867,19.7683926691124,16.1376663182702,15.9917189298872,136.631446022745,28.8471064616597,17.788907748839,149.387155464675,21.8940830509726,394.985700357471,394.985700357471,15.6899507786503,72.8601901356016,1.07838057985087
875,19.5870355856278,16.0613275795285,16.9638019619919,153.34822916347,28.5252883619985,17.8531803407224,162.598494398457,23.1882712094146,409.571981097862,409.571981097862,15.6899507786503,90.6212358699741,0
883,19.9368580767277,15.9109873606627,18.1030260546667,176.666595599449,27.6785599695062,18.167780636237,178.115631066039,24.9452412341586,436.428432979898,436.428432979898,15.6899507786503,114.745581565482,0
891,18.9947325597696,15.6557206073029,19.3739603606223,204.832879626777,25.9955629266993,17.45756067655,196.877509470202,27.2959302923732,455.499518769507,455.499518769507,15.6899507786503,147.506909542477,0
899,18.6754939542458,15.1082027002921,20.6413849329215,240.059635483346,24.0650795818941,17.4910964979945,219.908751372163,30.3784458191546,473.952369091301,473.952369091301,15.6899507786503,190.359751265446,0
907,17.6111585222898,16.3494565377565,21.4655645485097,277.405187322272,21.9658538878593,16.5505203632863,246.910963883986,34.1428905655466,478.928810815767,478.928810815767,15.6899507786503,226.411502007838,15.6899507786503
915,18.2600009606941,17.575049602885,25.9254080216237,311.683340317459,19.8734862270718,15.8816719541504,278.482907643135,38.5526634104858,467.587010286135,467.587010286135,15.6899507786503,235.800291772634,15.6899507786503
923,17.8398792302007,18.4487709802665,31.053888079494,337.731217113005,17.8381963432506,14.7026290497946,318.017861694011,45.9998138642688,438.164254238732,438.164254238732,15.6899507786503,246.581754578769,15.6899507786503
931,17.4190638959008,18.1630947546649,31.6893914707975,376.351083230277,16.2577293501967,14.4895431912322,380.164944813603,58.3713195168578,408.088476436425,408.088476436425,15.6899507786503,255.521996012699,15.6899507786503
939,15.5304563957072,17.1993790874358,26.0063332284232,504.257471934098,15.0328298895707,13.7988485744096,539.47674786934,81.7853306953344,378.26727488925,378.26727488925,15.6899507786503,259.681387172995,15.6899507786503
947,16.9431574705786,16.5053636218671,20.7563422450877,572.320972500411,14.9918278800299,15.6589329695258,610.122734111102,93.6668760149263,386.932418375676,386.932418375676,15.6899507786503,261.924300052872,15.6899507786503
955,15.782709750334,16.022087661769,17.8590930809572,587.389622801663,15.2390048066027,15.1687850138481,615.85389591099,95.6080256375767,398.83897250353,398.83897250353,15.6899507786503,265.539403263294,15.6899507786503
963,13.5304442499743,15.3159601308422,15.8800430894016,537.709453200973,14.7348072023507,13.868635175137,572.457495414444,89.8503782765185,378.074108887304,378.074108887304,15.6899507786503,261.635538915314,15.6899507786503
971,12.892846112948,14.53246527033,14.2664828630232,461.612902623727,14.2152927762399,14.0503047293125,483.588290111003,81.8447449854976,357.286881426913,357.286881426913,15.6899507786503,251.32138320961,15.6899507786503
979,11.5024382281473,13.8941608183035,13.055398385456,379.933111154665,13.6707449921128,13.3031585035458,398.020078155402,74.0531537910527,334.233116052708,334.233116052708,15.6899507786503,238.33433052407,15.6899507786503
987,10.7375031886442,13.2294634675904,12.1881909612878,325.9063733954,13.0710149780917,13.0601057518577,343.487012433515,66.5973447304609,308.859123313226,308.859123313226,15.6899507786503,222.480311322545,15.6899507786503
995,9.63993757806142,14.1783968109601,10.5067168877195,274.032116293477,12.5342001594924,12.7486608773526,288.81445906025,59.608399435354,285.68651137899,285.68651137899,15.6899507786503,192.754861570869,23.7116010374316
1003,9.38538684280963,14.7827108394955,10.1152282493539,234.456485205115,11.8922408188894,12.045043343241,247.10396673054,53.5607277416467,258.009157302606,258.009157302606,15.6899507786503,150.740812125941,22.8313057356277
