index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC
4,24,24,1998,50,-35,55,-25,6,0.571356357452439,1.54553260737451
5,32,32,1998,50,-35,55,-25,6,0.410462600346594,1.61567836671412
6,40,40,1998,50,-35,55,-25,6,1.80055074132579,1.37641527434435
7,48,48,1998,50,-35,55,-25,6,0.584028401705058,1.45577920611438
8,56,56,1998,50,-35,55,-25,6,1.89920621561918,1.03978823811865
9,64,64,1998,50,-35,55,-25,6,1.97061898539389,1.14063623046723
10,72,72,1998,50,-35,55,-25,6,2.2622573128235,1.045533444834
11,80,80,1998,50,-35,55,-25,6,2.00535448134082,0.988377313829195
12,88,88,1998,50,-35,55,-25,6,1.92957796040575,0.770264952850234
13,96,96,1998,50,-35,55,-25,6,2.00629133803601,0.845707674288987
14,104,104,1998,50,-35,55,-25,6,2.58522468420568,0.929383861848935
15,112,112,1998,50,-35,55,-25,6,2.97026514099069,0.55241556278439
16,120,120,1998,50,-35,55,-25,6,2.75825460051134,0.688080200295258
17,128,128,1998,50,-35,55,-25,6,3.44038241185327,0.637713702324963
18,136,136,1998,50,-35,55,-25,6,3.2497317084273,0.611237491766187
19,144,144,1998,50,-35,55,-25,6,3.55148269528238,0.472946380223738
20,152,152,1998,50,-35,55,-25,6,3.75177518234092,0.469077245547086
21,160,160,1998,50,-35,55,-25,6,4.04002302814376,0.449435645933368
22,168,168,1998,50,-35,55,-25,6,3.92428515716249,0.477818628908183
23,176,176,1998,50,-35,55,-25,6,3.79556847938029,0.557665398952368
24,184,184,1998,50,-35,55,-25,6,3.74017914261284,0.433727114715488
25,192,192,1998,50,-35,55,-25,6,3.80150061256899,0.334425625976344
26,200,200,1998,50,-35,55,-25,6,3.65983991226872,0.410530720234566
27,208,208,1998,50,-35,55,-25,6,3.48567403549852,0.397116239210268
28,216,216,1998,50,-35,55,-25,6,3.22775329044854,0.389875926151451
29,224,224,1998,50,-35,55,-25,6,3.24801180178727,0.349682451917613
30,232,232,1998,50,-35,55,-25,6,3.40852424513209,0.437669863641595
31,240,240,1998,50,-35,55,-25,6,3.22153862282116,0.425769541248242
32,248,248,1998,50,-35,55,-25,6,3.04960098910825,0.416648077369811
33,256,256,1998,50,-35,55,-25,6,3.06478845463511,0.443153987137336
34,264,264,1998,50,-35,55,-25,6,2.77741006256612,0.369409037750868
35,272,272,1998,50,-35,55,-25,6,2.9316716884531,0.41023198263503
36,280,280,1998,50,-35,55,-25,6,2.70642127527876,0.463473610506524
37,288,288,1998,50,-35,55,-25,6,2.95161255249382,0.449268835047341
38,296,296,1998,50,-35,55,-25,6,2.31580635298011,0.760500332549643
39,304,304,1998,50,-35,55,-25,6,2.61776070313929,0.622852800089095
40,312,312,1998,50,-35,55,-25,6,2.04780383435153,0.857836410917847
41,320,320,1998,50,-35,55,-25,6,2.26370787071369,0.683372943854249
42,328,328,1998,50,-35,55,-25,6,NaN,0.891790980087962
43,336,336,1998,50,-35,55,-25,6,NaN,0.82340826108836
44,344,344,1998,50,-35,55,-25,6,NaN,1.01126136018202
45,352,352,1998,50,-35,55,-25,6,NaN,0.935909970264878
46,360,360,1998,50,-35,55,-25,6,NaN,0.975479767246653
47,366,1,1999,50,-35,55,-25,6,NaN,1.05971508442667
48,373,8,1999,50,-35,55,-25,6,NaN,1.05971508442667
49,381,16,1999,50,-35,55,-25,6,NaN,1.17543780102599
50,389,24,1999,50,-35,55,-25,6,1.8927419503935,0.911305385955266
51,397,32,1999,50,-35,55,-25,6,1.90199287493144,0.860211408321289
52,405,40,1999,50,-35,55,-25,6,1.91182892111885,0.879601364433063
53,413,48,1999,50,-35,55,-25,6,2.04764853714778,0.77263925351115
54,421,56,1999,50,-35,55,-25,6,2.63693503688135,0.71152518649745
55,429,64,1999,50,-35,55,-25,6,2.42704183708351,0.732727941805444
56,437,72,1999,50,-35,55,-25,6,2.045757933255,0.814143667119824
57,445,80,1999,50,-35,55,-25,6,2.52558447875914,0.701005731663794
58,453,88,1999,50,-35,55,-25,6,2.70297731946653,0.645819170777125
59,461,96,1999,50,-35,55,-25,6,2.23286835771018,0.768789818715328
60,469,104,1999,50,-35,55,-25,6,2.6235014892847,0.663788656296817
61,477,112,1999,50,-35,55,-25,6,2.95722187850122,0.579073222707559
62,485,120,1999,50,-35,55,-25,6,3.24413056664863,0.512337907500596
63,493,128,1999,50,-35,55,-25,6,3.22636058217771,0.400397494074359
64,501,136,1999,50,-35,55,-25,6,3.19904117643363,0.378670069743538
65,509,144,1999,50,-35,55,-25,6,3.47133862341949,0.425934512721458
66,517,152,1999,50,-35,55,-25,6,3.40820363152597,0.54007279249731
67,525,160,1999,50,-35,55,-25,6,3.63058897318714,0.508239572250285
68,533,168,1999,50,-35,55,-25,6,3.78037902407716,0.501191017959886
69,541,176,1999,50,-35,55,-25,6,3.72278351367088,0.538073800290509
70,549,184,1999,50,-35,55,-25,6,3.54781607823127,0.484123799906404
71,557,192,1999,50,-35,55,-25,6,3.27344744389112,0.437839699092459
72,565,200,1999,50,-35,55,-25,6,3.33372486896383,0.397247814793847
73,573,208,1999,50,-35,55,-25,6,3.21017744877702,0.377745439509517
74,581,216,1999,50,-35,55,-25,6,3.190316966261,0.435853917104086
75,589,224,1999,50,-35,55,-25,6,3.35635996561255,0.56993711833414
76,597,232,1999,50,-35,55,-25,6,3.21857393284003,0.611565899863193
77,605,240,1999,50,-35,55,-25,6,3.3233964893501,0.643980717109052
78,613,248,1999,50,-35,55,-25,6,3.06538692554414,0.434981522643349
79,621,256,1999,50,-35,55,-25,6,3.17152937736021,0.387365777912028
80,629,264,1999,50,-35,55,-25,6,3.09343848281378,0.400058806681536
81,637,272,1999,50,-35,55,-25,6,2.77113372766653,0.443362183298277
82,645,280,1999,50,-35,55,-25,6,2.66638033420418,0.42242381120735
83,653,288,1999,50,-35,55,-25,6,2.79173398086383,0.543633760375816
84,661,296,1999,50,-35,55,-25,6,2.33923753194382,0.696331469292278
85,669,304,1999,50,-35,55,-25,6,2.2727264072717,0.945027776423439
86,677,312,1999,50,-35,55,-25,6,2.22986904661405,0.920180266289179
87,685,320,1999,50,-35,55,-25,6,1.75432448244615,1.17368064372234
88,693,328,1999,50,-35,55,-25,6,1.9009081734043,0.564660262072692
89,701,336,1999,50,-35,55,-25,6,NaN,1.04054313362078
90,709,344,1999,50,-35,55,-25,6,NaN,1.0193758498151
91,717,352,1999,50,-35,55,-25,6,NaN,1.14624748184323
92,725,360,1999,50,-35,55,-25,6,NaN,1.00189642618829
93,732,1,2000,50,-35,55,-25,6,NaN,0.976071127423487
94,739,8,2000,50,-35,55,-25,6,NaN,0.976071127423487
95,747,16,2000,50,-35,55,-25,6,NaN,0.889079673168847
96,755,24,2000,50,-35,55,-25,6,0.966599925739415,1.1775595855651
97,763,32,2000,50,-35,55,-25,6,1.4485767134938,1.17547176258297
98,771,40,2000,50,-35,55,-25,6,2.02682132201425,0.999175743466652
99,779,48,2000,50,-35,55,-25,6,2.64473918454784,0.74271476194653
100,787,56,2000,50,-35,55,-25,6,2.57096594881978,0.816075715162359
101,795,64,2000,50,-35,55,-25,6,2.02302402817275,1.04339239910468
102,803,72,2000,50,-35,55,-25,6,1.73175225342826,1.11417452964419
103,811,80,2000,50,-35,55,-25,6,2.35600276310044,0.888803398721724
104,819,88,2000,50,-35,55,-25,6,2.76746864499432,0.584515688245333
105,827,96,2000,50,-35,55,-25,6,2.66454004343831,0.700652472484962
106,835,104,2000,50,-35,55,-25,6,3.37553131541629,0.662791653908806
107,843,112,2000,50,-35,55,-25,6,3.46512065883991,0.480421819315718
108,851,120,2000,50,-35,55,-25,6,3.21956514652233,0.495105631174674
109,859,128,2000,50,-35,55,-25,6,3.25796023473327,0.409838125072969
110,867,136,2000,50,-35,55,-25,6,3.37479312722978,0.325241786535097
111,875,144,2000,50,-35,55,-25,6,3.43984237271005,0.380120291883039
112,883,152,2000,50,-35,55,-25,6,3.24925654283434,0.363558387563687
113,891,160,2000,50,-35,55,-25,6,3.26246827952924,0.379944460862819
114,899,168,2000,50,-35,55,-25,6,3.20399362958445,0.399394671006592
115,907,176,2000,50,-35,55,-25,6,3.14474568225573,0.369883504501646
116,915,184,2000,50,-35,55,-25,6,3.28822351823014,0.431666477381111
117,923,192,2000,50,-35,55,-25,6,3.47223871033482,0.430276176976728
118,931,200,2000,50,-35,55,-25,6,3.42302629850595,0.335098900385944
119,939,208,2000,50,-35,55,-25,6,3.43616551639536,0.369040244472205
120,947,216,2000,50,-35,55,-25,6,3.39836009683138,0.310739878056109
121,955,224,2000,50,-35,55,-25,6,3.43933657540407,0.365116171555019
122,963,232,2000,50,-35,55,-25,6,3.33563796175202,0.345646417126132
123,971,240,2000,50,-35,55,-25,6,3.16597869026604,0.317588795430828
124,979,248,2000,50,-35,55,-25,6,3.12747026554741,0.355089324567816
125,987,256,2000,50,-35,55,-25,6,2.87989101075627,0.32789299027107
126,995,264,2000,50,-35,55,-25,6,3.10967583367741,0.379600065810671
127,1003,272,2000,50,-35,55,-25,6,2.82383925346073,0.402513735717525
128,1011,280,2000,50,-35,55,-25,6,2.63855551807382,0.470988361146365
129,1019,288,2000,50,-35,55,-25,6,3.06398319024628,0.428057330710356
130,1027,296,2000,50,-35,55,-25,6,2.86999789163697,0.596767923856866
131,1035,304,2000,50,-35,55,-25,6,2.81999464975893,0.456313720331634
132,1043,312,2000,50,-35,55,-25,6,2.31726220179234,0.618973700640095
133,1051,320,2000,50,-35,55,-25,6,2.21081553225365,0.645396551369866
134,1059,328,2000,50,-35,55,-25,6,1.94515159375215,0.985672792881141
135,1067,336,2000,50,-35,55,-25,6,NaN,0.955359847949904
136,1075,344,2000,50,-35,55,-25,6,NaN,1.16523849044121
137,1083,352,2000,50,-35,55,-25,6,NaN,1.27031719274435
138,1091,360,2000,50,-35,55,-25,6,NaN,1.46674557808674
139,1097,1,2001,50,-35,55,-25,6,NaN,0.927960318380544
140,1104,8,2001,50,-35,55,-25,6,NaN,0.927960318380544
141,1112,16,2001,50,-35,55,-25,6,NaN,0.823189731651981
142,1120,24,2001,50,-35,55,-25,6,1.61908043762475,1.12162942270999
143,1128,32,2001,50,-35,55,-25,6,1.20166934361145,1.32793538935144
144,1136,40,2001,50,-35,55,-25,6,0.880443899262232,1.39179560006513
145,1144,48,2001,50,-35,55,-25,6,1.58907927855522,1.09352324008058
146,1152,56,2001,50,-35,55,-25,6,1.53029982235406,1.0843103430668
147,1160,64,2001,50,-35,55,-25,6,2.22294231605006,0.739671458324517
148,1168,72,2001,50,-35,55,-25,6,2.23240151528595,0.69637692811888
149,1176,80,2001,50,-35,55,-25,6,1.87526974110505,0.761412833772227
150,1184,88,2001,50,-35,55,-25,6,2.12663512580722,0.773117218579922
151,1192,96,2001,50,-35,55,-25,6,2.30910298548812,0.638340519966543
152,1200,104,2001,50,-35,55,-25,6,2.19080012724547,0.725697743723249
153,1208,112,2001,50,-35,55,-25,6,3.03376485703323,0.528821470218201
154,1216,120,2001,50,-35,55,-25,6,3.10027533848505,0.453662473322094
155,1224,128,2001,50,-35,55,-25,6,3.03940431954307,0.564735094620164
156,1232,136,2001,50,-35,55,-25,6,3.16521073177104,0.506838145890154
157,1240,144,2001,50,-35,55,-25,6,3.26907627948831,0.434180329859417
158,1248,152,2001,50,-35,55,-25,6,3.67981342537028,0.429104058645301
159,1256,160,2001,50,-35,55,-25,6,3.8468436939625,0.493662820327358
160,1264,168,2001,50,-35,55,-25,6,3.6888898178568,0.414994699944371
161,1272,176,2001,50,-35,55,-25,6,3.66603158620642,0.345645439718909
162,1280,184,2001,50,-35,55,-25,6,3.7844234253977,0.424505814221342
163,1288,192,2001,50,-35,55,-25,6,3.5916372827856,0.410965708562847
164,1296,200,2001,50,-35,55,-25,6,3.51872057928697,0.364706635815838
165,1304,208,2001,50,-35,55,-25,6,3.39650629799209,0.334608096564002
166,1312,216,2001,50,-35,55,-25,6,3.40365613026104,0.32513763481698
167,1320,224,2001,50,-35,55,-25,6,3.28904051289346,0.510488933499297
168,1328,232,2001,50,-35,55,-25,6,3.22667106663623,0.339302741349641
169,1336,240,2001,50,-35,55,-25,6,3.11509843852849,0.317923609935511
170,1344,248,2001,50,-35,55,-25,6,3.06472507476549,0.313533751106958
171,1352,256,2001,50,-35,55,-25,6,3.05312063740795,0.332963174455959
172,1360,264,2001,50,-35,55,-25,6,2.9312282270957,0.434877389586527
173,1368,272,2001,50,-35,55,-25,6,2.81564056350264,0.634303385492272
174,1376,280,2001,50,-35,55,-25,6,2.937434259117,0.417787617242947
175,1384,288,2001,50,-35,55,-25,6,2.72017012082447,0.744388577993545
176,1392,296,2001,50,-35,55,-25,6,2.34008546117701,0.830806344697616
177,1400,304,2001,50,-35,55,-25,6,2.43658760480393,0.800915337519327
178,1408,312,2001,50,-35,55,-25,6,2.65653381479022,0.61990096330168
179,1416,320,2001,50,-35,55,-25,6,2.47539397360264,0.573546226673461
180,1424,328,2001,50,-35,55,-25,6,1.98021144565784,0.658600352080023
181,1432,336,2001,50,-35,55,-25,6,NaN,0.76606683338285
182,1440,344,2001,50,-35,55,-25,6,NaN,1.12110138458777
183,1448,352,2001,50,-35,55,-25,6,NaN,1.47519245068408
184,1456,360,2001,50,-35,55,-25,6,NaN,0.758474919704624
185,1462,1,2002,50,-35,55,-25,6,NaN,1.1616947565388
186,1469,8,2002,50,-35,55,-25,6,NaN,1.1616947565388
187,1477,16,2002,50,-35,55,-25,6,NaN,0.96186472912187
188,1485,24,2002,50,-35,55,-25,6,0.962130988260149,1.53155943797511
189,1493,32,2002,50,-35,55,-25,6,1.75177611558671,0.95380626495058
190,1501,40,2002,50,-35,55,-25,6,1.78232248572699,1.17519042231803
191,1509,48,2002,50,-35,55,-25,6,2.01487622453942,1.06260367028428
192,1517,56,2002,50,-35,55,-25,6,2.02747087664633,0.980754854646446
193,1525,64,2002,50,-35,55,-25,6,2.18619018490927,0.902499997791952
194,1533,72,2002,50,-35,55,-25,6,1.92055720996907,0.929817305974298
195,1541,80,2002,50,-35,55,-25,6,1.57287628455313,0.970836760884356
196,1549,88,2002,50,-35,55,-25,6,2.73627828115583,0.612390018255371
197,1557,96,2002,50,-35,55,-25,6,2.35940391186905,0.80971687771591
198,1565,104,2002,50,-35,55,-25,6,2.40863719484279,0.835868938578803
199,1573,112,2002,50,-35,55,-25,6,1.81060174038891,0.877337142021294
200,1581,120,2002,50,-35,55,-25,6,2.4477145165825,0.683728518890664
201,1589,128,2002,50,-35,55,-25,6,2.78034824929202,0.658405516137252
202,1597,136,2002,50,-35,55,-25,6,3.28450358238385,0.460417813564435
203,1605,144,2002,50,-35,55,-25,6,3.2286595140072,0.373330717254705
204,1613,152,2002,50,-35,55,-25,6,3.2348058092426,0.427881515796514
205,1621,160,2002,50,-35,55,-25,6,3.34185629895036,0.388201611438364
206,1629,168,2002,50,-35,55,-25,6,3.19929793149868,0.438034600481698
207,1637,176,2002,50,-35,55,-25,6,3.51515808447446,0.463284329245216
208,1645,184,2002,50,-35,55,-25,6,3.60356633783735,0.501861891640606
209,1653,192,2002,50,-35,55,-25,6,3.59896475008618,0.474883670218369
210,1661,200,2002,50,-35,55,-25,6,3.56285689635676,0.541835452066288
211,1669,208,2002,50,-35,55,-25,6,3.51045084225823,0.501751493375885
212,1677,216,2002,50,-35,55,-25,6,3.49451728387601,0.52455029407272
213,1685,224,2002,50,-35,55,-25,6,3.71289701594261,0.520147978271906
214,1693,232,2002,50,-35,55,-25,6,3.75577433594092,0.612231415495659
215,1701,240,2002,50,-35,55,-25,6,3.56897173454561,0.488945017575049
216,1709,248,2002,50,-35,55,-25,6,3.21873478936419,0.380569979968673
217,1717,256,2002,50,-35,55,-25,6,2.93116703464935,0.386153234568881
218,1725,264,2002,50,-35,55,-25,6,2.96252765566589,0.34756535361426
219,1733,272,2002,50,-35,55,-25,6,2.78458006211861,0.339508606794186
220,1741,280,2002,50,-35,55,-25,6,2.88586421628266,0.474268828601853
221,1749,288,2002,50,-35,55,-25,6,2.15843208585871,0.661130209778227
222,1757,296,2002,50,-35,55,-25,6,2.19540710241432,0.598928089009407
223,1765,304,2002,50,-35,55,-25,6,1.86938671568,0.865400166488392
224,1773,312,2002,50,-35,55,-25,6,1.67554690225695,1.05074443893528
225,1781,320,2002,50,-35,55,-25,6,2.603172933685,0.589983769690891
226,1789,328,2002,50,-35,55,-25,6,2.59947384457361,0.435416652156007
227,1797,336,2002,50,-35,55,-25,6,NaN,1.15813468883058
228,1805,344,2002,50,-35,55,-25,6,NaN,1.38772407179301
229,1813,352,2002,50,-35,55,-25,6,NaN,0.844681561362247
230,1821,360,2002,50,-35,55,-25,6,NaN,1.25592302950225
1,1,1,1998,40,-25,45,-15,7,2.63018286386962,0.786881760554459
2,8,8,1998,40,-25,45,-15,7,2.63018286386962,0.786881760554459
3,16,16,1998,40,-25,45,-15,7,2.05051873449821,0.973727572310936
4,24,24,1998,40,-25,45,-15,7,2.17794119023566,0.72666287426754
5,32,32,1998,40,-25,45,-15,7,1.93785873789894,0.990193207815079
6,40,40,1998,40,-25,45,-15,7,1.73566213879858,0.980949947781042
7,48,48,1998,40,-25,45,-15,7,2.19467756611052,0.606193986202488
8,56,56,1998,40,-25,45,-15,7,2.34231622221543,0.671033953896577
9,64,64,1998,40,-25,45,-15,7,2.31918182235331,0.778015735264255
10,72,72,1998,40,-25,45,-15,7,2.37638576279607,0.889636960185814
11,80,80,1998,40,-25,45,-15,7,2.7051647275255,0.56019026964852
12,88,88,1998,40,-25,45,-15,7,2.11856007850698,0.751615593011972
13,96,96,1998,40,-25,45,-15,7,2.51686853484133,0.698857257419593
14,104,104,1998,40,-25,45,-15,7,2.07815726718666,0.679200815857475
15,112,112,1998,40,-25,45,-15,7,2.20687751353846,0.743910844326605
16,120,120,1998,40,-25,45,-15,7,2.43529169238108,0.585364816008675
17,128,128,1998,40,-25,45,-15,7,2.74327396009533,0.546080842219439
18,136,136,1998,40,-25,45,-15,7,2.81749339051792,0.573181220989931
19,144,144,1998,40,-25,45,-15,7,3.37347155890322,0.515608819366238
20,152,152,1998,40,-25,45,-15,7,3.1796998848306,0.513686739250966
21,160,160,1998,40,-25,45,-15,7,2.94623274896187,0.451485898081926
22,168,168,1998,40,-25,45,-15,7,2.83147324500505,0.383719852333736
23,176,176,1998,40,-25,45,-15,7,2.60761255114011,0.426635024768834
24,184,184,1998,40,-25,45,-15,7,2.57390835329135,0.511551320312091
25,192,192,1998,40,-25,45,-15,7,2.7469511232992,0.301373878577265
26,200,200,1998,40,-25,45,-15,7,2.46428218688961,0.35655417752306
27,208,208,1998,40,-25,45,-15,7,2.6467784679546,0.339300046664536
28,216,216,1998,40,-25,45,-15,7,2.57727143760678,0.327832333118385
29,224,224,1998,40,-25,45,-15,7,2.45071083601928,0.337301912958317
30,232,232,1998,40,-25,45,-15,7,2.49948703720306,0.331154958049547
31,240,240,1998,40,-25,45,-15,7,2.34704128090302,0.390309553831389
32,248,248,1998,40,-25,45,-15,7,2.35986470501536,0.459652011843689
33,256,256,1998,40,-25,45,-15,7,2.41140795872626,0.420390548473447
34,264,264,1998,40,-25,45,-15,7,2.02478212176743,0.431814387347489
35,272,272,1998,40,-25,45,-15,7,2.44628550281707,0.553496751269652
36,280,280,1998,40,-25,45,-15,7,2.12238562346164,0.489085091790067
37,288,288,1998,40,-25,45,-15,7,2.24784292207841,0.410565223409907
38,296,296,1998,40,-25,45,-15,7,2.21029179645964,0.516412620556226
39,304,304,1998,40,-25,45,-15,7,2.06285669927778,0.665501207970796
40,312,312,1998,40,-25,45,-15,7,2.31299238662345,0.681834676780615
41,320,320,1998,40,-25,45,-15,7,1.91217979624485,0.873158472276287
42,328,328,1998,40,-25,45,-15,7,2.0968227173887,0.861713255672295
43,336,336,1998,40,-25,45,-15,7,1.92216909275887,0.800499431267429
44,344,344,1998,40,-25,45,-15,7,1.82940993063492,0.792164342002319
45,352,352,1998,40,-25,45,-15,7,2.04769206121673,0.958208383536213
46,360,360,1998,40,-25,45,-15,7,2.37034352270112,0.690951526874618
47,366,1,1999,40,-25,45,-15,7,2.23735302474169,0.877645035578914
48,373,8,1999,40,-25,45,-15,7,2.23735302474169,0.877645035578914
49,381,16,1999,40,-25,45,-15,7,2.29130041880903,0.808198752543675
50,389,24,1999,40,-25,45,-15,7,2.38927118548426,0.887613825518509
51,397,32,1999,40,-25,45,-15,7,2.46257702828776,0.74231751286883
52,405,40,1999,40,-25,45,-15,7,2.44110196277194,0.695814653155607
53,413,48,1999,40,-25,45,-15,7,2.62420389498468,0.729289219320925
54,421,56,1999,40,-25,45,-15,7,2.85128873990156,0.482380593691301
55,429,64,1999,40,-25,45,-15,7,2.66258111263397,0.654086961624546
56,437,72,1999,40,-25,45,-15,7,2.89004445063687,0.567761529338557
57,445,80,1999,40,-25,45,-15,7,2.75601870334545,0.529334891580619
58,453,88,1999,40,-25,45,-15,7,2.58567334861494,0.605638864362819
59,461,96,1999,40,-25,45,-15,7,2.68244824933184,0.572774173922343
60,469,104,1999,40,-25,45,-15,7,3.20802030744828,0.769325499710099
61,477,112,1999,40,-25,45,-15,7,2.95997928040896,0.546091344397174
62,485,120,1999,40,-25,45,-15,7,2.95140651147958,0.537574750107614
63,493,128,1999,40,-25,45,-15,7,2.85857090073857,0.512910283345512
64,501,136,1999,40,-25,45,-15,7,2.93351152812255,0.465500830247143
65,509,144,1999,40,-25,45,-15,7,2.86380201492169,0.524877818619314
66,517,152,1999,40,-25,45,-15,7,2.8932300301901,0.486830963963855
67,525,160,1999,40,-25,45,-15,7,2.74069402584143,0.480603108014372
68,533,168,1999,40,-25,45,-15,7,2.74923348954104,0.462580370223847
69,541,176,1999,40,-25,45,-15,7,2.7260574248495,0.449775968667679
70,549,184,1999,40,-25,45,-15,7,2.73769840262009,0.355431043455896
71,557,192,1999,40,-25,45,-15,7,2.65850417787366,0.350671900169798
72,565,200,1999,40,-25,45,-15,7,2.61769014088934,0.276130765057776
73,573,208,1999,40,-25,45,-15,7,2.63269852286811,0.319698690628079
74,581,216,1999,40,-25,45,-15,7,2.62098271757388,0.361717421865665
75,589,224,1999,40,-25,45,-15,7,2.70041827216052,0.36062500769501
76,597,232,1999,40,-25,45,-15,7,2.45028439094251,0.350606863623994
77,605,240,1999,40,-25,45,-15,7,2.30672300196945,0.392716559406472
78,613,248,1999,40,-25,45,-15,7,2.41232679149261,0.42072402534853
79,621,256,1999,40,-25,45,-15,7,2.22817571129846,0.519784054777372
80,629,264,1999,40,-25,45,-15,7,2.72210545387809,0.41947619557934
81,637,272,1999,40,-25,45,-15,7,2.42895974188996,0.392206992623685
82,645,280,1999,40,-25,45,-15,7,2.27684451891396,0.646452862454202
83,653,288,1999,40,-25,45,-15,7,2.42384432646686,0.543006894959002
84,661,296,1999,40,-25,45,-15,7,2.39484708336968,0.721005468786053
